,0,1,2,3,4,5,6,7,8
29,165000.0,145.8,9.0,30.157064,59.840438,19.34,87.0,260315.0,1.0
30,128988.0,72.1,9.0,30.447813,59.95593,13.45,16.0,125519.0,1.0
31,84877.0,64.8,1.0,30.472355,59.929687,16.14,39.0,181462.0,1.0
32,325204.0,110.7,25.0,30.269021,60.057774,8.79,34.0,144940.0,1.0
33,89091.0,55.0,1.0,30.386727,59.947041,6.64,27.0,89000.0,1.0
34,143917.0,67.4,5.0,30.302663,59.968633,3.21,40.0,264404.4,1.0
35,234542.0,37.52,14.0,30.372291,59.831173,7.51,26.0,95120.0,1.0
36,246053.0,76.0,2.0,30.363075,60.052483,7.4,42.0,87473.0,1.0
37,313721.0,43.0,5.0,30.348297,59.945544,2.4,23.0,40801.0,1.0
38,180018.0,116.1,14.0,30.361844,59.809202,7.74,24.0,342054.0,1.0
39,77028.0,37.0,1.0,30.375516,59.936282,5.36,50.0,77370.0,1.0
40,358572.0,70.0,25.0,30.21558,59.984278,12.62,101.0,86020.0,1.0
41,250000.0,60.0,5.0,30.379343,59.857418,7.16,90.0,104400.0,1.0
42,134365.0,122.8,1.0,30.325211,59.91784,0.93,38.0,127614.0,1.0
43,250000.0,78.0,13.0,30.327043,59.991804,2.91,84.0,218040.0,1.0
44,362319.0,165.6,11.0,30.329451,59.985462,2.6,84.0,195550.0,1.0
45,198796.0,83.0,25.0,30.377618,59.802418,9.1,22.0,157140.0,1.0
46,235563.0,65.8,1.0,30.368141,59.935367,4.54,42.0,178072.0,1.0
47,147778.0,27.0,5.0,30.350274,59.916618,2.74,56.0,54204.0,1.0
48,254181.0,59.8,28.0,30.340985,60.075016,7.44,51.0,142392.0,1.0
49,223614.0,111.8,6.0,30.289224,59.922914,4.28,71.0,186960.0,1.0
50,222720.0,111.8,6.0,30.289224,59.922914,4.28,71.0,186960.0,1.0
51,200000.0,39.0,9.0,30.474008,59.862352,16.86,34.0,92950.0,1.0
52,242967.0,39.1,6.0,30.294192,59.920303,3.76,56.0,97492.0,1.0
53,222930.0,47.1,17.0,30.223512,60.02793,12.3,63.0,110511.4,1.0
54,74075.0,145.8,8.0,30.25551,59.937269,7.98,48.0,394500.0,1.0
55,173549.0,155.0,25.0,30.382658,59.803671,9.43,14.0,233927.8,1.0
56,117284.0,32.4,6.0,30.373836,59.933645,5.18,60.0,54228.0,1.0
57,229167.0,144.0,8.0,30.327079,59.961854,1.36,38.0,184810.0,1.0
58,209000.0,78.3,4.0,30.107827,59.834189,24.72,32.0,187000.0,1.0
59,334030.0,47.9,3.0,30.359679,59.918526,3.71,46.0,65355.8,1.0
60,235656.0,48.8,4.0,30.345863,59.925146,2.14,59.0,110396.0,1.0
61,225371.0,155.3,17.0,30.311143,60.014832,4.41,53.0,293700.0,1.0
62,393058.0,113.8,10.0,30.15012,59.861038,19.94,73.0,189644.0,1.0
63,305703.0,170.1,14.0,30.31329,59.866468,3.84,84.0,332231.0,1.0
64,363381.0,35.5,6.0,30.37566,59.925453,5.41,73.0,83800.0,1.0
65,293399.0,163.6,12.0,30.327582,60.033499,5.06,97.0,273950.0,1.0
66,315910.0,44.0,5.0,30.379343,59.857418,7.16,90.0,157000.0,1.0
67,226416.0,53.0,1.0,30.302699,59.922792,2.81,64.0,102500.0,1.0
68,160126.0,63.7,25.0,30.375507,59.802929,8.92,26.0,149376.0,1.0
69,198006.0,98.0,24.0,30.511773,59.866274,20.93,17.0,168420.0,1.0
70,415163.0,55.4,5.0,30.330232,59.854567,4.19,35.0,163920.0,1.0
71,433213.0,55.4,5.0,30.330232,59.854567,4.19,35.0,163920.0,1.0
72,239094.0,119.2,6.0,30.346096,59.918652,2.27,73.0,256296.0,1.0
73,341837.0,49.0,12.0,30.488551,59.951506,17.96,26.0,84680.0,1.0
74,431894.0,30.1,5.0,30.31002,59.851467,4.67,80.0,70210.0,1.0
75,139634.0,185.7,11.0,30.387329,59.982154,7.15,56.0,393800.0,1.0
76,225353.0,106.5,6.0,30.255079,59.947306,8.05,57.0,190920.0,1.0
77,180996.0,44.2,1.0,30.329819,59.915156,1.09,35.0,49616.0,1.0
78,115385.0,65.0,1.0,30.304873,59.926607,2.53,48.0,104315.0,1.0
79,125579.0,151.3,1.0,30.319309,59.931265,0.91,18.0,418681.8,1.0
80,268241.0,93.2,15.0,30.252896,59.955939,8.33,52.0,176750.0,1.0
81,33750.0,8.0,12.0,30.378678,59.855331,7.17,89.0,59814.0,1.0
82,237038.0,162.0,5.0,30.306553,59.970736,2.91,58.0,250950.0,1.0
83,297710.0,65.5,5.0,30.396699,59.85365,8.93,42.0,171444.0,1.0
84,278689.0,61.0,7.0,30.304792,59.954628,2.68,46.0,136802.4,1.0
85,168750.0,160.0,20.0,30.433565,59.935205,11.82,38.0,208310.0,1.0
86,237763.0,143.0,2.0,30.364781,60.052272,7.5,41.0,269620.0,1.0
87,227273.0,110.0,2.0,30.364781,60.052272,7.5,41.0,168978.0,1.0
88,202454.0,81.5,4.0,30.34253,59.908222,2.21,79.0,144477.0,1.0
89,219303.0,63.1,23.0,30.321285,60.081722,7.52,11.0,117640.0,1.0
90,131250.0,80.0,1.0,30.307065,59.919725,2.38,66.0,97451.0,1.0
91,125000.0,80.0,1.0,30.307065,59.919725,2.38,66.0,97451.0,1.0
92,187500.0,4.0,1.0,30.463461,59.895551,15.32,36.0,45110.0,1.0
93,198238.0,22.7,1.0,30.361898,59.944111,3.88,37.0,47762.0,1.0
94,135431.0,151.0,1.0,30.358493,59.918151,3.59,36.0,275810.0,1.0
95,428572.0,28.0,9.0,30.374124,59.869562,6.3,82.0,57210.0,1.0
96,440741.0,27.0,7.0,30.346016,59.92023,2.23,73.0,55730.0,1.0
97,257900.0,71.9,24.0,30.277061,60.059683,8.26,28.0,117990.0,1.0
98,250000.0,121.0,4.0,30.430933,59.925335,11.54,27.0,170775.8,1.0
99,250000.0,143.0,4.0,30.430933,59.925335,11.54,27.0,371885.0,1.0
100,319728.0,73.5,7.0,30.302124,59.912414,3.03,58.0,101418.0,1.0
101,235000.0,137.2,17.0,30.334391,59.987753,2.83,71.0,298767.0,1.0
102,201500.0,106.7,13.0,30.336574,59.988469,2.95,66.0,170400.0,1.0
103,246700.0,143.9,6.0,30.326998,59.956444,1.08,33.0,218630.0,1.0
104,107213.0,102.6,1.0,30.38167,59.933947,6.05,63.0,159000.0,1.0
105,146079.0,102.0,5.0,30.288658,59.912589,4.44,52.0,216640.0,1.0
106,184714.0,62.8,10.0,30.364799,60.043848,7.13,53.0,131420.0,1.0
107,178904.0,96.7,4.0,30.158834,59.998405,18.92,17.0,192240.0,1.0
108,450000.0,126.47,11.0,30.338083,59.880582,3.1,19.0,245622.8,1.0
109,245902.0,183.0,1.0,30.31108,59.870849,3.74,77.0,427599.0,1.0
110,262998.0,130.1,26.0,30.363012,60.044469,7.04,52.0,294000.0,1.0
111,352031.0,51.7,4.0,30.302555,59.949555,2.84,38.0,123411.8,1.0
112,124546.0,110.0,1.0,30.297974,59.9308,3.27,53.0,213772.0,1.0
113,232121.0,79.7,1.0,30.377268,59.933068,5.56,55.0,141256.0,1.0
114,141026.0,39.0,5.0,30.338254,59.927806,1.28,55.0,97492.0,1.0
115,179311.0,182.7,3.0,30.333466,60.039436,5.44,79.0,402474.0,1.0
116,122728.0,110.0,9.0,30.41153,59.951132,9.41,25.0,221170.0,1.0
117,450000.0,99.27,11.0,30.338083,59.880582,3.1,19.0,235184.0,1.0
118,400000.0,56.04,11.0,30.338083,59.880582,3.1,19.0,76000.0,1.0
119,450000.0,84.02,11.0,30.338083,59.880582,3.1,19.0,145924.4,1.0
120,180000.0,70.0,25.0,30.364045,59.811609,7.76,31.0,136990.0,1.0
121,199571.0,46.6,25.0,30.375507,59.802929,8.92,26.0,78180.0,1.0
122,182836.0,53.6,25.0,30.375507,59.802929,8.92,26.0,116120.0,1.0
123,255103.0,98.0,25.0,30.375507,59.802929,8.92,26.0,159480.0,1.0
124,161268.0,142.0,14.0,30.361844,59.809202,7.74,24.0,343000.0,1.0
125,143199.0,41.9,1.0,30.316326,59.909779,1.79,58.0,117592.0,1.0
126,178723.0,111.9,1.0,30.314817,59.904189,2.11,72.0,182976.0,1.0
127,218151.0,171.9,3.0,30.369012,59.929853,4.65,53.0,394300.0,1.0
128,236221.0,25.4,5.0,30.297156,59.956899,3.52,48.0,53504.0,1.0
129,300000.0,24.0,7.0,30.319848,59.855304,4.18,55.0,64080.0,1.0
130,59091.0,55.0,4.0,30.360766,59.920086,3.81,47.0,96331.8,1.0
131,40164.0,122.0,5.0,30.342692,59.91692,1.97,79.0,262296.0,1.0
132,218636.0,82.1,5.0,30.351684,59.924167,2.78,41.0,129862.0,1.0
133,396154.0,13.0,5.0,30.359077,59.928843,3.55,34.0,42554.0,1.0
134,194772.0,76.5,16.0,30.51878,59.831282,22.19,18.0,169600.0,1.0
135,241667.0,12.0,4.0,30.350795,59.921056,2.72,50.0,54953.8,1.0
136,52546.0,55.0,1.0,30.356346,59.940875,3.25,31.0,123000.0,1.0
137,99656.0,29.0,1.0,30.388748,59.945855,6.86,24.0,148464.0,1.0
138,287340.0,70.3,14.0,30.334957,60.035535,5.27,65.0,188240.0,1.0
139,166000.0,186.3,14.0,30.362015,59.807106,7.84,23.0,300495.4,1.0
140,175000.0,93.3,14.0,30.362015,59.807106,7.84,23.0,210460.0,1.0
141,118933.0,20.6,9.0,30.367467,60.051167,7.63,39.0,67900.0,1.0
142,267606.0,35.5,5.0,30.323279,59.913447,1.21,40.0,55256.0,1.0
143,72464.0,158.7,1.0,30.284526,59.920082,4.81,50.0,317200.0,1.0
144,179834.0,60.0,5.0,30.344336,60.072094,7.4,53.0,114820.0,1.0
145,287540.0,156.5,1.0,30.296473,59.918647,3.53,55.0,237200.0,1.0
146,307930.0,97.1,1.0,30.405727,60.032919,10.25,65.0,308522.0,1.0
147,220351.0,62.8,23.0,30.319785,60.077463,7.31,26.0,149376.0,1.0
148,377114.0,153.8,1.0,30.362374,59.937121,3.9,32.0,291090.0,1.0
149,384115.0,76.8,4.0,30.306912,59.924555,2.33,45.0,105115.0,1.0
150,221154.0,26.0,14.0,30.333619,59.982059,2.52,66.0,59930.0,1.0
151,372943.0,121.0,3.0,30.245566,59.963066,9.18,40.0,178220.4,1.0
152,153077.0,65.0,7.0,30.283187,59.983265,5.44,41.0,191442.0,1.0
153,241434.0,64.2,9.0,30.233529,59.949956,10.45,63.0,129130.0,1.0
154,155618.0,89.9,1.0,30.21664,59.958814,12.35,82.0,165710.6,1.0
155,128429.0,70.0,1.0,30.222183,59.958386,11.73,93.0,93800.0,1.0
156,236140.0,48.7,7.0,30.446474,59.873266,13.72,19.0,69383.0,1.0
157,138889.0,18.0,8.0,30.314296,59.912774,1.85,61.0,52930.0,1.0
158,352942.0,170.0,5.0,30.361134,59.940785,3.78,27.0,289752.0,1.0
159,297946.0,146.0,14.0,30.41594,59.847268,11.01,41.0,297920.0,1.0
160,334928.0,72.0,25.0,30.220988,59.861503,12.3,36.0,141570.0,1.0
161,216473.0,73.0,25.0,30.449376,60.002517,14.11,10.0,126540.0,1.0
162,254879.0,82.0,25.0,30.225039,60.035495,12.27,68.0,188429.4,1.0
163,222756.0,87.0,13.0,30.336987,60.029162,4.99,58.0,117896.0,1.0
164,287064.0,89.0,16.0,30.258906,60.070796,10.0,12.0,157400.0,1.0
165,258823.0,117.0,16.0,30.258906,60.070796,10.0,12.0,287940.0,1.0
166,404510.0,128.0,10.0,30.370387,59.940776,4.8,31.0,216653.0,1.0
167,235344.0,137.0,16.0,30.334391,59.987753,2.83,71.0,298767.0,1.0
168,285839.0,102.0,26.0,30.451577,59.899004,13.98,34.0,146280.0,1.0
169,332414.0,145.0,5.0,30.322066,59.926805,0.73,30.0,279310.0,1.0
170,331819.0,132.0,5.0,30.322066,59.926805,0.73,30.0,200500.0,1.0
171,304055.0,23.68,12.0,30.312446,59.902154,2.36,67.0,54930.0,1.0
172,301887.0,18.55,12.0,30.312446,59.902154,2.36,67.0,54130.0,1.0
173,297873.0,47.0,12.0,30.312446,59.902154,2.36,67.0,109411.4,1.0
174,307229.0,83.0,5.0,30.437455,59.880356,12.64,25.0,142261.0,1.0
175,165968.0,62.0,5.0,30.344336,60.072094,7.4,53.0,126820.0,1.0
176,174937.0,157.2,3.0,30.361889,59.900006,4.29,31.0,385686.8,1.0
177,158537.0,32.8,18.0,30.331535,60.017292,4.26,75.0,85400.0,1.0
178,388754.0,40.9,5.0,30.509186,59.831548,21.15,31.0,80850.0,1.0
179,285063.0,87.7,1.0,30.373612,59.936589,5.15,42.0,237599.0,1.0
180,220339.0,70.8,13.0,30.41594,59.847268,11.01,41.0,132444.0,1.0
181,380000.0,50.0,8.0,30.392297,59.942268,7.24,22.0,94000.0,1.0
182,112500.0,120.0,1.0,30.297974,59.9308,3.27,53.0,253542.4,1.0
183,202778.0,18.0,20.0,30.351316,60.078365,7.99,30.0,75000.0,1.0
184,340000.0,92.88,11.0,30.378714,60.018349,7.26,41.0,211400.0,1.0
185,340000.0,97.62,13.0,30.378714,60.018349,7.26,41.0,213940.0,1.0
186,340000.0,77.3,13.0,30.378714,60.018349,7.26,41.0,165562.0,1.0
187,340000.0,77.92,11.0,30.378714,60.018349,7.26,41.0,159062.0,1.0
188,346154.0,13.0,3.0,30.339143,59.924325,1.44,65.0,34730.0,1.0
189,312500.0,112.0,4.0,30.314161,59.935858,1.46,29.0,231635.2,1.0
190,88815.0,135.0,1.0,30.21664,59.958814,12.35,82.0,285212.0,1.0
191,300000.0,14.0,1.0,30.286619,59.926706,4.54,76.0,47930.0,1.0
192,300000.0,148.8,11.0,30.331741,59.977012,2.21,75.0,218815.0,1.0
193,177420.0,62.0,4.0,30.443096,59.885002,13.19,17.0,176842.0,1.0
194,200000.0,77.0,25.0,30.474367,60.018102,17.05,18.0,129790.0,1.0
195,366327.0,98.0,8.0,30.317844,59.907338,1.78,53.0,145600.0,1.0
196,350000.0,145.3,21.0,30.306849,59.998058,3.9,62.0,237640.0,1.0
197,225625.0,109.33,1.0,30.288496,59.911759,4.47,46.0,186000.0,1.0
198,299726.0,88.35,1.0,30.35128,59.967502,3.16,57.0,224160.0,1.0
199,305615.0,84.01,1.0,30.35128,59.967502,3.16,57.0,133256.0,1.0
200,323666.0,70.75,1.0,30.35128,59.967502,3.16,57.0,113118.0,1.0
201,323665.0,71.45,1.0,30.35128,59.967502,3.16,57.0,130418.0,1.0
202,323666.0,68.7,1.0,30.35128,59.967502,3.16,57.0,128862.0,1.0
203,329650.0,63.54,1.0,30.35128,59.967502,3.16,57.0,140900.0,1.0
204,317585.0,76.13,1.0,30.35128,59.967502,3.16,57.0,130418.0,1.0
205,368623.0,124.7,1.0,30.310128,59.987226,3.25,84.0,262296.0,1.0
206,368623.0,139.8,1.0,30.310128,59.987226,3.25,84.0,189815.0,1.0
207,357085.0,127.6,1.0,30.310128,59.987226,3.25,84.0,262296.0,1.0
208,351348.0,108.1,1.0,30.310128,59.987226,3.25,84.0,221800.0,1.0
209,301457.0,128.1,1.0,30.245728,59.962048,9.16,41.0,139600.0,1.0
210,301457.0,130.4,1.0,30.245728,59.962048,9.16,41.0,171600.0,1.0
211,333313.0,165.1,1.0,30.245728,59.962048,9.16,41.0,259998.6,1.0
212,332895.0,83.8,1.0,30.245728,59.962048,9.16,41.0,119138.0,1.0
213,332895.0,82.1,1.0,30.245728,59.962048,9.16,41.0,136538.0,1.0
214,301457.0,180.5,1.0,30.245728,59.962048,9.16,41.0,210600.0,1.0
215,301457.0,170.0,1.0,30.245728,59.962048,9.16,41.0,262999.8,1.0
216,338375.0,111.0,1.0,30.245728,59.962048,9.16,41.0,165778.0,1.0
217,306083.0,197.3,1.0,30.245728,59.962048,9.16,41.0,370584.8,1.0
218,322432.0,112.4,1.0,30.245728,59.962048,9.16,41.0,177654.8,1.0
219,332895.0,76.7,1.0,30.245728,59.962048,9.16,41.0,103432.0,1.0
220,253562.0,70.2,28.0,30.312392,60.06927,7.0,58.0,150297.6,1.0
221,205406.0,37.0,10.0,30.372291,59.831173,7.51,26.0,95120.0,1.0
222,301830.0,98.4,5.0,30.318985,59.906504,1.74,47.0,225800.0,1.0
223,166298.0,45.1,16.0,30.238577,60.010789,10.48,81.0,91400.0,1.0
224,288889.0,180.0,2.0,30.257136,60.028474,8.98,70.0,276424.0,1.0
225,115433.0,162.0,6.0,30.456149,59.865862,14.88,24.0,284560.0,1.0
226,220869.0,76.0,24.0,30.511773,59.866274,20.93,17.0,144540.0,1.0
227,209054.0,79.0,24.0,30.511773,59.866274,20.93,17.0,145790.0,1.0
228,211686.0,51.0,18.0,30.431364,59.900962,11.74,22.0,85320.0,1.0
229,430770.0,62.4,5.0,30.30172,59.990165,3.96,65.0,119290.0,1.0
230,59761.0,50.2,5.0,30.348675,59.91129,2.7,62.0,102500.0,1.0
231,200000.0,188.3,6.0,30.369012,59.929853,4.65,53.0,341800.0,1.0
232,220184.0,32.7,1.0,30.345854,59.917209,2.28,74.0,76704.0,1.0
233,236085.0,52.1,6.0,30.350857,59.9358,2.62,20.0,83000.0,1.0
234,223077.0,65.0,5.0,30.354559,59.943791,3.07,27.0,120820.0,1.0
235,168225.0,160.5,12.0,30.433565,59.935205,11.82,38.0,249998.6,1.0
236,448980.0,49.0,6.0,30.327223,59.876237,3.05,54.0,108804.0,1.0
237,277500.0,36.0,2.0,30.276163,59.939027,5.69,37.0,63256.0,1.0
238,283334.0,36.0,2.0,30.276163,59.939027,5.69,37.0,63256.0,1.0
239,351000.0,28.96,5.0,30.308322,59.754121,9.41,12.0,113200.0,1.0
240,384115.0,76.8,5.0,30.306912,59.924555,2.33,45.0,94177.0,1.0
241,225317.0,79.0,2.0,30.379568,59.707956,13.58,8.0,119639.0,1.0
242,263300.0,71.7,5.0,30.37654,59.925128,5.51,67.0,116795.0,1.0
243,263300.0,71.7,5.0,30.37654,59.925128,5.51,67.0,116795.0,1.0
244,272358.0,24.6,16.0,30.312446,59.905998,2.23,68.0,62000.0,1.0
245,205971.0,67.0,25.0,30.374088,59.807138,8.64,31.0,135632.0,1.0
246,137200.0,50.4,1.0,30.359356,59.921692,3.64,44.0,76251.8,1.0
247,259017.0,61.0,1.0,30.217601,59.835134,13.03,48.0,120920.0,1.0
248,170000.0,15.0,1.0,30.482389,59.885973,17.49,30.0,41110.0,1.0
250,251613.0,155.0,26.0,30.380852,59.924001,5.99,65.0,245198.0,1.0
251,319994.0,60.77,14.0,30.417396,59.936206,10.02,47.0,120336.0,1.0
252,129033.0,186.0,5.0,30.304424,59.919982,2.66,66.0,340024.0,1.0
253,164377.0,181.9,5.0,30.349348,59.924488,2.52,46.0,311200.0,1.0
254,143625.0,80.0,4.0,30.298665,59.923581,3.24,54.0,127418.0,1.0
255,75509.0,152.3,7.0,30.413299,59.958809,9.65,26.0,362090.0,1.0
256,246237.0,71.07,8.0,30.25304,59.908868,8.35,26.0,101532.0,1.0
257,141442.0,111.0,20.0,30.317961,60.069598,6.93,47.0,148031.2,1.0
258,271371.0,73.7,1.0,30.323306,59.964205,1.54,72.0,100391.4,1.0
259,178019.0,129.2,1.0,30.341578,59.923369,1.71,79.0,262296.0,1.0
260,338889.0,72.0,4.0,30.313128,59.93594,1.57,30.0,279369.4,1.0
261,257500.0,72.0,24.0,30.28149,60.059418,7.95,24.0,134190.0,1.0
262,267500.0,20.0,5.0,30.321033,59.94179,0.77,15.0,130704.0,1.0
263,319615.0,76.78,20.0,30.434311,59.931134,11.9,39.0,148160.0,1.0
264,82823.0,130.4,1.0,30.48715,59.964341,17.86,25.0,262996.4,1.0
265,235295.0,69.7,11.0,30.249204,59.937639,8.68,50.0,185200.0,1.0
266,372192.0,71.2,5.0,30.27875,59.917745,5.47,28.0,135472.0,1.0
267,312500.0,112.0,5.0,30.314161,59.935858,1.46,29.0,231635.2,1.0
268,312500.0,112.0,5.0,30.314161,59.935858,1.46,29.0,231635.2,1.0
269,380000.0,110.96,10.0,30.341533,59.966953,2.29,56.0,224492.0,1.0
270,325000.0,79.75,10.0,30.341533,59.966953,2.29,56.0,160628.0,1.0
271,250000.0,165.45,10.0,30.341533,59.966953,2.29,56.0,327050.0,1.0
272,300000.0,83.0,10.0,30.341533,59.966953,2.29,56.0,160628.0,1.0
273,280787.0,89.0,7.0,30.437913,59.867692,12.89,19.0,216760.0,1.0
274,298528.0,102.0,10.0,30.288416,59.911538,4.48,47.0,163840.0,1.0
275,293940.0,33.0,5.0,30.297237,59.966493,3.68,43.0,55806.0,1.0
276,420000.0,62.98,9.0,30.307568,59.985804,3.36,61.0,136250.0,1.0
277,57126.0,166.3,1.0,30.22883,59.960179,11.01,75.0,239000.0,1.0
278,283334.0,30.0,1.0,30.246536,59.930264,8.98,44.0,74278.0,1.0
279,348400.0,53.1,1.0,30.2973,59.952331,3.44,46.0,96331.8,1.0
280,156863.0,153.0,1.0,30.289188,60.003637,5.42,70.0,304253.4,1.0
281,320592.0,81.1,9.0,30.096589,59.84277,25.89,18.0,157000.0,1.0
282,110481.0,104.0,1.0,30.326441,60.002279,3.44,77.0,147264.0,1.0
283,234623.0,157.7,11.0,30.26938,59.850595,7.64,27.0,325200.0,1.0
284,264706.0,17.0,1.0,30.288919,59.921615,4.32,67.0,42930.0,1.0
285,239200.0,115.5,14.0,30.407442,59.984908,9.32,13.0,291140.0,1.0
286,178732.0,111.9,1.0,30.281606,59.918733,5.14,30.0,184791.2,1.0
287,389151.0,42.4,5.0,30.33087,59.843693,4.76,80.0,92000.0,1.0
288,242858.0,70.0,5.0,30.323324,59.878762,2.94,77.0,186436.4,1.0
289,378406.0,62.1,5.0,30.381742,59.872471,6.95,90.0,106400.0,1.0
290,212766.0,141.0,26.0,30.153722,59.853442,19.6,91.0,262965.0,1.0
291,303572.0,112.0,26.0,30.236304,60.034915,11.13,83.0,211000.0,1.0
292,216280.0,43.0,5.0,30.304792,59.954628,2.68,46.0,93207.8,1.0
293,74263.0,98.3,1.0,30.359356,59.957796,3.76,41.0,199800.0,1.0
294,206553.0,42.12,28.0,30.372291,59.831173,7.51,26.0,84780.0,1.0
295,210500.0,38.0,5.0,30.406849,59.927644,8.86,19.0,73721.8,1.0
296,170000.0,47.65,2.0,30.082621,59.724677,28.29,47.0,173411.6,1.0
297,170000.0,47.65,2.0,30.082621,59.724677,28.29,47.0,173411.6,1.0
298,97754.0,138.0,1.0,30.361503,59.946211,3.85,40.0,238910.0,1.0
299,261865.0,59.0,27.0,30.340985,60.075016,7.44,51.0,142392.0,1.0
300,231708.0,164.0,1.0,30.41126,59.928217,9.35,42.0,275998.6,1.0
301,316667.0,18.0,4.0,30.103452,59.836486,25.18,23.0,54310.0,1.0
302,263158.0,152.0,1.0,30.303399,59.9201,2.77,65.0,268653.4,1.0
303,310422.0,90.2,20.0,30.22804,60.03327,11.93,76.0,143609.4,1.0
304,269300.0,55.7,3.0,30.279935,59.942376,5.28,52.0,107120.0,1.0
305,174419.0,68.8,2.0,30.317961,60.069598,6.93,47.0,131515.0,1.0
306,294521.0,73.0,5.0,30.344408,59.926715,1.96,63.0,119451.0,1.0
307,294521.0,73.0,5.0,30.344408,59.926715,1.96,63.0,119451.0,1.0
308,346402.0,150.6,3.0,30.316165,59.92832,1.29,32.0,270210.0,1.0
309,280000.0,150.6,3.0,30.316165,59.92832,1.29,32.0,270210.0,1.0
310,388158.0,76.0,4.0,30.294955,59.922787,3.65,60.0,134256.0,1.0
311,170910.0,110.0,4.0,30.323504,59.917042,1.03,38.0,246800.0,1.0
312,189000.0,115.63,5.0,30.308322,59.754121,9.41,12.0,313288.0,1.0
313,270000.0,26.08,5.0,30.308322,59.754121,9.41,12.0,93200.0,1.0
314,198000.0,96.57,5.0,30.308322,59.754121,9.41,12.0,148480.0,1.0
315,225000.0,128.32,5.0,30.308322,59.754121,9.41,12.0,236002.0,1.0
316,420000.0,40.67,10.0,30.429685,59.881358,11.79,23.0,47034.0,1.0
317,400000.0,57.1,10.0,30.429685,59.881358,11.79,23.0,96378.8,1.0
318,420000.0,136.1,7.0,30.325013,59.858073,3.99,41.0,185290.0,1.0
319,273168.0,80.5,12.0,30.322264,59.981276,2.42,115.0,225640.0,1.0
320,370063.0,128.6,6.0,30.30552,59.906639,2.82,58.0,280440.0,1.0
321,340016.0,128.7,6.0,30.30552,59.906639,2.82,58.0,280440.0,1.0
322,300081.0,123.69,25.0,30.300489,59.999093,4.37,77.0,209600.0,1.0
323,290090.0,112.32,17.0,30.303211,59.999147,4.18,65.0,206680.0,1.0
324,35715.0,70.0,1.0,30.32133,59.912797,1.34,39.0,158074.0,1.0
325,292241.0,159.8,25.0,30.330511,60.028928,4.85,65.0,241348.0,1.0
326,167884.0,137.0,1.0,30.349959,59.929182,2.54,27.0,246190.0,1.0
327,231783.0,129.0,13.0,30.41594,59.847268,11.01,41.0,189148.0,1.0
328,283951.0,40.5,5.0,30.359912,59.938928,3.63,22.0,41201.0,1.0
329,307251.0,37.1,14.0,30.316183,59.857003,4.19,76.0,91400.0,1.0
330,295000.0,125.4,18.0,30.443869,59.900128,13.12,22.0,151458.0,1.0
331,380000.0,101.33,10.0,30.341533,59.966953,2.29,56.0,156660.0,1.0
332,280000.0,111.32,10.0,30.341533,59.966953,2.29,56.0,189092.0,1.0
