,0,1,2,3,4,5,6,7,8
335,199571.0,46.6,25.0,30.375507,59.802929,8.92,26.0,78180.0,1.0
336,188283.2,47.0,2.0,30.368932,59.87603,5.62,34.0,37600.0,2.0
337,259575.0,47.0,6.0,30.349043,59.91683,2.61,66.0,130703.4,1.0
338,209847.8,47.0,9.0,30.388138,59.938293,6.77,34.0,90000.0,2.0
339,257862.0,47.0,10.0,30.396375,59.839782,9.3,74.0,120000.0,2.0
340,297873.0,47.0,12.0,30.312446,59.902154,2.36,67.0,109411.4,1.0
341,238702.6,47.0,26.0,30.331616,60.050125,5.96,90.0,118000.0,2.0
342,222930.0,47.1,17.0,30.223512,60.02793,12.3,63.0,110511.4,1.0
343,294385.6,47.3,2.0,30.405978,59.719555,14.78,21.0,26015.0,2.0
344,288819.0,47.4,9.0,30.23581,59.982154,10.4,42.0,93411.6,1.0
345,353961.2,47.5,10.0,30.330852,59.957111,1.19,24.0,50000.0,2.0
346,170000.0,47.65,2.0,30.082621,59.724677,28.29,47.0,173411.6,1.0
347,170000.0,47.65,2.0,30.082621,59.724677,28.29,47.0,173411.6,1.0
348,170000.0,47.65,2.0,30.084013,59.724491,28.15,48.0,182411.6,1.0
349,125261.0,47.9,1.0,30.369327,59.927346,4.7,56.0,102304.0,1.0
350,334030.0,47.9,3.0,30.359679,59.918526,3.71,46.0,65355.8,1.0
351,406596.0,47.91,18.0,30.194542,59.942894,14.76,20.0,97008.0,1.0
352,333334.0,48.0,3.0,30.359679,59.918526,3.71,46.0,65355.8,1.0
353,209375.0,48.0,5.0,30.3253,59.91466,1.09,37.0,79587.8,1.0
354,301258.8,48.0,8.0,30.239197,59.933036,9.8,40.0,120000.0,2.0
355,293401.0,48.0,10.0,30.362724,59.900173,4.37,29.0,80000.0,2.0
356,236140.0,48.7,7.0,30.446474,59.873266,13.72,19.0,69383.0,1.0
357,235656.0,48.8,4.0,30.345863,59.925146,2.14,59.0,110396.0,1.0
358,118368.0,49.0,5.0,30.382047,59.965912,6.31,30.0,86120.0,1.0
359,448980.0,49.0,6.0,30.327223,59.876237,3.05,54.0,108804.0,1.0
360,234694.0,49.0,6.0,30.345863,59.925146,2.14,59.0,108804.0,1.0
361,341837.0,49.0,12.0,30.488551,59.951506,17.96,26.0,84680.0,1.0
362,203310.4,49.0,14.0,30.290113,59.959332,4.3,66.0,147057.0,2.0
363,276814.8,49.0,1.0,30.442773,59.885616,13.15,17.0,63700.0,2.0
364,238928.8,49.2,6.0,30.306642,59.962224,2.66,44.0,147059.0,2.0
365,297127.4,49.2,12.0,30.465348,59.919581,15.38,44.0,147058.0,2.0
366,324851.6,49.2,16.0,30.199195,60.038573,14.97,9.0,182040.0,2.0
367,236129.2,49.3,26.0,30.389737,59.938703,6.95,26.0,98600.0,2.0
368,349383.2,49.5,14.0,30.30755,59.897952,2.9,54.0,194000.0,2.0
369,80646.0,49.6,1.0,30.356822,59.94417,3.32,34.0,118120.0,1.0
370,151801.8,49.8,2.0,30.319839,59.862321,3.83,58.0,124500.0,2.0
371,260410.0,49.8,2.0,30.370153,60.050179,7.78,41.0,80000.0,2.0
372,231103.8,50.0,1.0,30.405978,59.719555,14.78,21.0,110000.0,2.0
373,242130.2,50.0,1.0,30.467899,59.921538,15.66,46.0,100000.0,2.0
374,276814.8,50.0,2.0,30.405978,59.719555,14.78,21.0,60000.0,2.0
375,265352.8,50.0,3.0,30.322812,59.86148,3.83,46.0,80000.0,2.0
376,173800.0,50.0,3.0,30.350588,59.922341,2.68,48.0,80515.8,1.0
377,305473.2,50.0,4.0,30.14394,59.788493,21.27,20.0,99000.0,2.0
378,265352.8,50.0,4.0,30.272354,59.946631,6.13,44.0,50000.0,2.0
379,203220.4,50.0,4.0,30.285891,59.921646,4.65,62.0,100000.0,2.0
380,288773.2,50.0,5.0,30.347659,59.904053,2.8,55.0,100000.0,2.0
381,440000.0,50.0,5.0,30.358134,59.932495,3.43,22.0,63801.0,1.0
382,303513.0,50.0,5.0,30.443258,59.877696,13.31,18.0,85000.0,2.0
383,380000.0,50.0,8.0,30.392297,59.942268,7.24,22.0,94000.0,1.0
384,230000.0,50.0,23.0,30.205447,60.002638,13.88,98.0,98600.0,1.0
385,270792.0,50.0,27.0,30.331202,59.922066,0.82,33.0,99000.0,2.0
386,59761.0,50.2,5.0,30.348675,59.91129,2.7,62.0,102500.0,1.0
387,137200.0,50.4,1.0,30.359356,59.921692,3.64,44.0,76251.8,1.0
388,176413.0,50.45,13.0,30.329891,60.006116,3.66,69.0,130661.4,1.0
389,353151.0,50.46,19.0,30.184849,59.942245,15.84,15.0,97008.0,1.0
390,353151.0,50.46,19.0,30.184849,59.942245,15.84,15.0,97008.0,1.0
391,292083.8,51.0,1.0,30.335362,59.844032,4.83,76.0,70000.0,2.0
392,224617.8,51.0,12.0,30.197201,59.999633,14.74,71.0,80000.0,2.0
393,211686.0,51.0,18.0,30.431364,59.900962,11.74,22.0,85320.0,1.0
394,335000.0,51.0,25.0,30.303983,59.99669,4.03,59.0,126900.0,1.0
395,246967.0,51.1,16.0,30.368563,59.885142,5.32,17.0,81000.0,1.0
396,400000.0,51.3,11.0,30.338083,59.880582,3.1,19.0,80000.0,1.0
397,369506.0,51.4,14.0,30.274698,59.852285,7.12,38.0,101000.0,2.0
398,352031.0,51.7,4.0,30.302555,59.949555,2.84,38.0,123411.8,1.0
399,329523.2,51.8,14.0,30.295243,59.919121,3.65,53.0,114000.0,2.0
400,295367.0,51.8,16.0,30.40552,59.84819,9.95,55.0,105000.0,1.0
401,314578.6,51.94,5.0,30.469489,59.952006,15.84,23.0,112200.0,2.0
402,347118.2,52.0,5.0,30.374124,59.869562,6.3,82.0,110000.0,2.0
403,282048.2,52.0,5.0,30.562824,59.750785,28.56,7.0,260000.0,2.0
404,270792.0,52.0,25.0,30.37133,59.955471,5.02,30.0,104000.0,2.0
405,236085.0,52.1,6.0,30.350857,59.9358,2.62,20.0,83000.0,1.0
406,348983.2,52.5,13.0,30.334293,59.875411,3.21,26.0,80000.0,2.0
407,336451.8,52.5,13.0,30.358107,59.806174,7.66,15.0,50000.0,2.0
408,266892.2,52.5,20.0,30.312392,60.06927,7.0,58.0,115500.0,2.0
409,163863.8,52.8,3.0,30.318105,59.923017,1.2,30.0,160000.0,2.0
410,226416.0,53.0,1.0,30.302699,59.922792,2.81,64.0,102500.0,1.0
412,334200.2,53.0,9.0,30.334293,59.875411,3.21,26.0,110000.0,2.0
413,358491.0,53.0,13.0,30.2026,60.030245,14.5,18.0,108848.0,1.0
414,348400.0,53.1,1.0,30.2973,59.952331,3.44,46.0,96331.8,1.0
415,380160.0,53.3,9.0,30.145673,59.861824,20.42,46.0,182411.6,1.0
416,214916.0,53.5,9.0,30.25304,59.908868,8.35,26.0,89000.0,1.0
417,285797.0,53.6,17.0,30.312392,60.06927,7.0,58.0,75000.0,2.0
418,182836.0,53.6,25.0,30.375507,59.802929,8.92,26.0,116120.0,1.0
419,278519.0,53.6,26.0,30.273737,59.967155,6.15,37.0,107000.0,2.0
420,285301.6,53.7,1.0,30.363209,59.831865,6.81,38.0,270000.0,2.0
421,214131.8,53.8,1.0,30.367162,59.812392,7.93,33.0,60000.0,2.0
422,147558.6,54.0,3.0,30.230627,59.938257,10.75,59.0,108000.0,2.0
423,199181.0,54.1,13.0,30.40137,60.038542,10.0,61.0,135000.0,2.0
424,327829.2,54.2,24.0,30.512222,59.862587,21.02,17.0,90000.0,2.0
425,315083.8,54.38,8.0,30.375031,59.98958,6.06,80.0,100000.0,2.0
426,106618.0,54.4,1.0,30.336026,59.873261,3.38,18.0,86740.0,1.0
427,322735.0,54.41,9.0,30.288622,59.903823,4.58,42.0,112604.4,1.0
428,321101.0,54.5,25.0,30.251773,60.029458,9.52,75.0,145347.6,1.0
429,317646.0,54.59,9.0,30.404316,59.938175,8.57,17.0,84440.0,1.0
430,302878.2,54.6,10.0,30.302142,59.999458,4.26,71.0,100000.0,2.0
431,103637.0,55.0,1.0,30.311278,59.911475,2.16,57.0,116700.0,1.0
432,134546.0,55.0,1.0,30.349627,59.932202,2.49,28.0,91000.0,1.0
433,52546.0,55.0,1.0,30.356346,59.940875,3.25,31.0,123000.0,1.0
434,89091.0,55.0,1.0,30.386727,59.947041,6.64,27.0,89000.0,1.0
435,145455.0,55.0,1.0,30.41126,59.928217,9.35,42.0,132320.0,1.0
436,245455.0,55.0,4.0,30.345396,59.939167,2.02,20.0,128400.0,1.0
437,59091.0,55.0,4.0,30.360766,59.920086,3.81,47.0,96331.8,1.0
438,272018.4,55.0,6.0,30.274258,59.880983,6.47,24.0,110000.0,2.0
439,279760.2,55.0,6.0,30.317961,60.069598,6.93,47.0,90600.0,2.0
440,214827.6,55.0,7.0,30.230627,59.938257,10.75,59.0,80000.0,2.0
441,263945.0,55.0,10.0,30.1677,59.866734,17.99,60.0,100000.0,2.0
442,294324.8,55.0,25.0,30.402672,60.011356,9.37,40.0,137500.0,2.0
443,181014.8,55.0,1.0,30.469669,59.93218,15.84,34.0,55000.0,2.0
444,399275.0,55.1,7.0,30.296402,59.952123,3.53,52.0,113920.0,1.0
445,301664.4,55.1,24.0,30.349375,59.841844,5.5,68.0,240000.0,2.0
446,170000.0,55.24,2.0,30.084013,59.724491,28.15,48.0,173000.0,1.0
447,415163.0,55.4,5.0,30.330232,59.854567,4.19,35.0,163920.0,1.0
448,433213.0,55.4,5.0,30.330232,59.854567,4.19,35.0,163920.0,1.0
449,198556.0,55.4,9.0,30.489503,59.906309,18.12,36.0,128102.0,1.0
450,360361.0,55.5,1.0,30.318725,59.885936,2.7,75.0,146000.0,1.0
451,269300.0,55.7,3.0,30.279935,59.942376,5.28,52.0,107120.0,1.0
452,230801.4,55.9,3.0,30.444687,60.036034,14.26,24.0,27894.0,2.0
453,248880.0,56.0,4.0,30.477466,59.947027,16.71,28.0,67200.0,2.0
454,315046.8,56.0,10.0,30.326307,60.009606,3.82,84.0,70000.0,2.0
455,372542.2,56.0,13.0,30.307765,59.956557,2.42,39.0,112000.0,2.0
456,400000.0,56.04,11.0,30.338083,59.880582,3.1,19.0,76000.0,1.0
457,344969.2,56.2,10.0,30.315275,59.879353,3.15,85.0,123000.0,2.0
458,380000.0,56.2,25.0,30.220961,59.862483,12.29,34.0,126796.0,1.0
459,326578.0,56.25,19.0,30.184849,59.942245,15.84,15.0,107408.0,1.0
460,385000.0,56.3,25.0,30.220988,59.861973,12.29,35.0,126796.0,1.0
461,245302.4,57.0,5.0,30.260262,59.866061,8.16,24.0,65000.0,2.0
462,237237.8,57.0,6.0,30.276782,59.942831,5.63,49.0,114000.0,2.0
463,357054.0,57.0,8.0,30.324142,59.923482,0.71,34.0,250000.0,2.0
464,372542.2,57.0,8.0,30.393563,59.859922,8.45,40.0,171000.0,2.0
465,389262.2,57.0,9.0,30.332999,60.075344,7.28,36.0,159600.0,2.0
466,300092.0,57.0,14.0,30.361413,60.042586,6.85,52.0,85500.0,2.0
467,219299.0,57.0,25.0,30.317961,60.069598,6.93,47.0,128412.0,1.0
468,400000.0,57.1,10.0,30.429685,59.881358,11.79,23.0,96378.8,1.0
469,312856.2,57.2,10.0,30.408233,59.702404,15.71,47.0,170000.0,2.0
470,350000.0,57.6,11.0,30.338083,59.880582,3.1,19.0,76000.0,1.0
471,387600.0,57.61,7.0,30.268635,59.943372,6.53,33.0,137920.0,1.0
472,225460.0,57.66,25.0,30.317961,60.069598,6.93,47.0,128412.0,1.0
473,134316.0,57.7,1.0,30.32495,59.917213,0.97,38.0,167022.4,1.0
474,266123.6,57.9,18.0,30.414584,59.946324,9.73,45.0,138960.0,2.0
475,317646.0,57.91,9.0,30.404316,59.938175,8.57,17.0,94800.0,1.0
476,136207.0,58.0,1.0,30.32495,59.917213,0.97,38.0,167022.4,1.0
477,162000.0,58.0,3.0,30.083303,59.729255,28.18,48.0,145000.0,2.0
478,147117.4,58.0,3.0,30.373405,60.073283,9.01,30.0,55000.0,2.0
479,318130.4,58.0,7.0,30.332244,59.896097,2.11,40.0,119422.0,2.0
480,368409.0,58.0,8.0,30.358655,59.946694,3.54,39.0,70000.0,2.0
481,234335.0,58.0,1.0,30.35048,59.94974,2.69,32.0,70000.0,2.0
482,350231.2,58.1,15.0,30.465483,59.895772,15.54,33.0,151000.0,2.0
483,257254.8,58.2,17.0,30.26382,59.852565,8.11,27.0,150000.0,2.0
484,296986.6,58.27,12.0,30.341847,59.987357,3.16,58.0,100000.0,2.0
485,299389.2,58.8,18.0,30.385074,59.83068,8.58,58.0,10000.0,2.0
486,317646.0,58.88,9.0,30.404316,59.938175,8.57,17.0,94800.0,1.0
487,135000.0,58.9,1.0,30.376316,59.924943,5.48,69.0,148560.0,1.0
488,225000.0,58.9,5.0,30.442773,59.885616,13.15,17.0,273378.8,1.0
489,280446.6,59.0,1.0,30.320018,59.911141,1.48,39.0,135700.0,2.0
490,181014.8,59.0,1.0,30.474825,59.938685,16.41,36.0,137310.0,2.0
491,261865.0,59.0,27.0,30.340985,60.075016,7.44,51.0,104392.0,1.0
492,281145.0,59.4,1.0,30.330403,59.957043,1.17,22.0,119400.0,1.0
493,420169.0,59.5,6.0,30.346546,59.910009,2.52,75.0,160250.0,1.0
494,254181.0,59.8,28.0,30.340985,60.075016,7.44,51.0,104392.0,1.0
495,269531.2,60.0,1.0,30.216829,59.937873,12.28,60.0,90000.0,2.0
496,239015.6,60.0,2.0,30.313739,59.959093,1.93,74.0,350000.0,2.0
497,283334.0,60.0,3.0,30.288119,59.984373,4.98,43.0,137022.4,1.0
498,279065.2,60.0,4.0,30.382514,59.996803,6.98,92.0,72000.0,2.0
499,204032.0,60.0,5.0,30.083303,59.729255,28.18,48.0,350000.0,2.0
500,181223.6,60.0,5.0,30.267494,59.962724,6.78,27.0,155000.0,2.0
501,280446.6,60.0,5.0,30.305996,59.949636,2.47,39.0,239990.0,2.0
502,179834.0,60.0,5.0,30.344336,60.072094,7.4,53.0,114820.0,1.0
503,250000.0,60.0,5.0,30.379343,59.857418,7.16,90.0,104400.0,1.0
504,217350.4,60.0,6.0,30.213846,59.95229,12.64,69.0,96000.0,2.0
505,283909.6,60.0,10.0,30.581311,59.735704,30.87,25.0,60000.0,2.0
506,266800.4,60.0,20.0,30.481985,59.953376,17.24,27.0,75000.0,2.0
507,252961.0,60.0,23.0,30.366407,59.932915,4.35,44.0,120000.0,2.0
508,350000.0,60.0,25.0,30.199195,60.038573,14.97,9.0,128408.0,1.0
509,322802.8,60.1,13.0,30.326307,60.009606,3.82,84.0,108000.0,2.0
510,270202.8,60.3,9.0,30.381095,59.924835,6.01,63.0,150000.0,2.0
511,296986.6,60.3,12.0,30.305636,59.904712,2.86,57.0,120600.0,2.0
512,268805.4,60.4,5.0,30.306229,59.900448,2.93,54.0,151000.0,2.0
513,225000.0,60.4,5.0,30.442773,59.885616,13.15,17.0,291002.0,1.0
514,337757.2,60.5,12.0,30.302142,59.999458,4.26,71.0,151250.0,2.0
515,319994.0,60.77,14.0,30.417396,59.936206,10.02,47.0,120336.0,1.0
516,229581.0,60.85,19.0,30.184849,59.942245,15.84,15.0,110200.0,1.0
517,259017.0,61.0,1.0,30.217601,59.835134,13.03,48.0,120920.0,1.0
518,155738.0,61.0,1.0,30.317521,59.859985,4.0,73.0,142810.0,1.0
519,278689.0,61.0,7.0,30.304792,59.954628,2.68,46.0,136802.4,1.0
520,277050.0,61.0,8.0,30.39651,59.944292,7.71,20.0,109800.0,1.0
521,298658.2,61.0,8.0,30.429873,59.931612,11.41,28.0,90000.0,2.0
522,188525.0,61.0,18.0,30.244308,60.072444,11.27,21.0,138376.0,1.0
523,252202.0,61.2,18.0,30.369282,59.806821,8.32,31.0,146880.0,2.0
524,376685.0,61.59,19.0,30.184849,59.942245,15.84,15.0,136200.0,1.0
525,176056.6,61.6,5.0,30.481095,60.007389,17.61,32.0,230000.0,2.0
526,304000.0,61.63,13.0,30.377394,60.017499,7.12,42.0,117436.0,1.0
528,177420.0,62.0,4.0,30.443096,59.885002,13.19,17.0,291002.0,1.0
529,165968.0,62.0,5.0,30.344336,60.072094,7.4,53.0,126820.0,1.0
530,183291.0,62.0,5.0,30.405978,59.719555,14.78,21.0,60000.0,2.0
531,263362.0,62.0,9.0,30.36329,59.835179,6.68,43.0,120000.0,2.0
532,298388.0,62.0,22.0,30.160765,59.861973,18.77,89.0,135200.0,1.0
533,378406.0,62.1,5.0,30.381742,59.872471,6.95,90.0,106400.0,1.0
534,197263.0,62.1,6.0,30.317117,59.924722,1.26,31.0,239824.4,1.0
535,278477.4,62.3,9.0,30.402672,60.011356,9.37,40.0,87220.0,2.0
536,430770.0,62.4,5.0,30.30172,59.990165,3.96,65.0,119290.0,1.0
537,191561.8,62.4,25.0,30.279998,59.844669,6.89,23.0,180000.0,2.0
539,184714.0,62.8,10.0,30.364799,60.043848,7.13,53.0,131420.0,1.0
540,220351.0,62.8,23.0,30.319785,60.077463,7.31,26.0,149376.0,1.0
541,420000.0,62.98,9.0,30.307568,59.985804,3.36,61.0,136250.0,1.0
542,123810.0,63.0,1.0,30.350444,59.838055,5.74,69.0,156560.0,1.0
543,103175.0,63.0,1.0,30.369282,59.806821,8.32,31.0,196404.4,1.0
544,103175.0,63.0,1.0,30.370072,59.806975,8.37,31.0,196404.4,1.0
545,238130.2,63.0,5.0,30.328175,59.931833,0.21,24.0,202000.0,2.0
546,193701.0,63.0,6.0,30.443869,59.900128,13.12,22.0,189000.0,2.0
547,309397.8,63.0,16.0,30.310128,59.987226,3.25,84.0,70000.0,2.0
548,342556.0,63.0,22.0,30.450517,59.903986,13.82,41.0,138600.0,2.0
549,204869.6,63.0,24.0,30.33723,59.934605,1.11,32.0,130000.0,2.0
550,301110.0,63.1,9.0,30.386458,59.874277,7.37,52.0,134220.0,1.0
551,219303.0,63.1,23.0,30.321285,60.081722,7.52,11.0,117640.0,1.0
552,233086.2,63.3,22.0,30.309041,59.928492,2.06,38.0,101280.0,2.0
553,373011.0,63.5,1.0,30.434006,59.934285,11.87,39.0,207310.4,1.0
554,329650.0,63.54,1.0,30.35128,59.967502,3.16,57.0,140900.0,1.0
555,243711.0,63.6,6.0,30.352726,59.931846,2.84,20.0,112720.0,1.0
556,160126.0,63.7,25.0,30.375507,59.802929,8.92,26.0,149376.0,1.0
557,300670.8,63.86,8.0,30.241901,60.041251,10.72,63.0,159650.0,2.0
558,150000.0,63.9,1.0,30.418779,59.87924,10.65,21.0,307640.0,1.0
559,387600.0,63.92,7.0,30.268635,59.943372,6.53,33.0,217404.4,1.0
560,359942.6,64.0,12.0,30.36674,59.998409,5.53,70.0,100000.0,2.0
561,241434.0,64.2,9.0,30.233529,59.949956,10.45,63.0,129130.0,1.0
562,236387.4,64.3,9.0,30.186466,59.861593,15.99,45.0,110000.0,2.0
563,277680.0,64.3,11.0,30.360038,59.938356,3.65,23.0,30000.0,2.0
564,177423.8,64.4,4.0,30.098341,59.839918,25.72,18.0,83720.0,2.0
565,162423.8,64.45,3.0,30.469489,59.952006,15.84,23.0,116010.0,2.0
566,139035.0,64.66,1.0,30.425723,59.883882,11.32,21.0,293042.0,1.0
567,84877.0,64.8,1.0,30.472355,59.929687,16.14,39.0,181462.0,1.0
568,115385.0,65.0,1.0,30.304873,59.926607,2.53,48.0,104315.0,1.0
569,166419.0,65.0,1.0,30.362015,59.807106,7.84,23.0,130000.0,2.0
570,346283.4,65.0,1.0,30.385784,59.924406,6.53,60.0,140000.0,2.0
571,221723.6,65.0,2.0,30.307298,60.000294,3.96,68.0,46800.0,2.0
572,187007.4,65.0,5.0,30.08112,59.729413,28.4,45.0,100000.0,2.0
573,189257.2,65.0,5.0,30.108294,59.837237,24.65,32.0,65000.0,2.0
574,160110.8,65.0,5.0,30.319111,59.90815,1.67,40.0,190000.0,2.0
575,223637.6,65.0,5.0,30.334275,59.934758,0.78,24.0,65000.0,2.0
576,223077.0,65.0,5.0,30.354559,59.943791,3.07,27.0,120820.0,1.0
577,153077.0,65.0,7.0,30.283187,59.983265,5.44,41.0,191442.0,1.0
578,284048.0,65.0,9.0,30.270656,60.055767,8.6,30.0,130000.0,2.0
579,341598.8,65.0,13.0,30.316443,59.977084,2.44,106.0,65000.0,2.0
580,333111.2,65.0,17.0,30.347174,59.909084,2.61,70.0,150000.0,2.0
581,342643.2,65.0,24.0,30.313047,59.907988,2.11,67.0,105488.0,2.0
582,282759.0,65.4,9.0,30.237427,60.033976,11.01,96.0,130000.0,2.0
583,297710.0,65.5,5.0,30.396699,59.85365,8.93,42.0,171444.0,1.0
584,218011.2,65.5,8.0,30.198647,60.032322,14.94,10.0,196000.0,2.0
585,237725.6,65.7,17.0,30.368294,60.040177,7.23,55.0,200000.0,2.0
586,235563.0,65.8,1.0,30.368141,59.935367,4.54,42.0,178072.0,1.0
587,132678.2,65.8,4.0,30.405978,59.719555,14.78,21.0,390000.0,2.0
588,224148.2,66.0,1.0,30.114672,59.834917,23.97,30.0,210000.0,2.0
589,293323.0,66.0,1.0,30.312392,60.06927,7.0,58.0,138500.0,2.0
591,315967.8,66.0,19.0,30.203112,59.930791,13.81,20.0,140000.0,2.0
592,294562.0,66.2,16.0,30.329397,60.075151,7.22,25.0,118696.0,1.0
593,317645.0,66.27,9.0,30.404316,59.938175,8.57,17.0,156800.0,1.0
594,120664.0,66.3,1.0,30.474753,59.873202,16.79,26.0,166522.0,1.0
595,241003.0,66.4,15.0,30.255618,60.06975,10.24,10.0,148840.0,1.0
596,264454.8,66.6,5.0,30.383655,59.872042,7.15,91.0,127000.0,2.0
597,285107.8,66.7,1.0,30.321456,59.928041,0.75,29.0,152100.0,2.0
598,150000.0,66.75,2.0,30.082621,59.724677,28.29,47.0,154000.0,1.0
599,150000.0,66.75,2.0,30.084013,59.724491,28.15,48.0,154000.0,1.0
600,298232.8,66.9,14.0,30.375265,59.989976,6.09,80.0,250000.0,2.0
601,340808.0,66.9,24.0,30.302843,59.997019,4.12,64.0,154297.6,1.0
602,335000.0,66.9,25.0,30.302843,59.997019,4.12,64.0,154297.6,1.0
603,321595.2,67.0,25.0,30.328373,60.040964,5.45,106.0,70000.0,2.0
604,205971.0,67.0,25.0,30.374088,59.807138,8.64,31.0,135632.0,1.0
605,358209.0,67.0,26.0,30.340985,60.075016,7.44,51.0,170060.0,1.0
606,252177.6,67.3,15.0,30.488947,59.841089,18.81,31.0,168250.0,2.0
607,143917.0,67.4,5.0,30.302663,59.968633,3.21,40.0,264404.4,1.0
608,160238.0,67.4,6.0,30.324591,59.918435,0.92,38.0,292402.4,1.0
609,350000.0,67.46,5.0,30.387724,60.026051,8.34,50.0,114303.0,1.0
610,367408.0,67.5,24.0,30.302079,59.997514,4.2,72.0,140297.6,1.0
611,424055.0,67.68,19.0,30.184849,59.942245,15.84,15.0,131200.0,1.0
612,112221.6,68.0,2.0,30.207648,60.034474,14.03,23.0,129200.0,2.0
613,163832.0,68.0,2.0,30.207711,60.030578,13.97,26.0,37400.0,2.0
614,188487.2,68.0,5.0,30.098341,59.839918,25.72,18.0,150000.0,2.0
615,322581.0,68.2,3.0,30.328453,59.999948,3.33,78.0,211196.4,1.0
616,291517.4,68.3,11.0,30.321698,59.929096,0.7,24.0,136600.0,2.0
617,109300.0,68.5,23.0,30.360434,60.042779,6.79,51.0,174800.0,1.0
618,323666.0,68.7,1.0,30.35128,59.967502,3.16,57.0,128862.0,1.0
619,250000.0,68.79,13.0,30.377394,60.017499,7.12,42.0,119244.0,1.0
620,174419.0,68.8,2.0,30.317961,60.069598,6.93,47.0,131515.0,1.0
621,333189.0,69.0,5.0,30.420351,59.895678,10.59,31.0,123480.0,1.0
622,335000.0,69.0,25.0,30.303983,59.99669,4.03,59.0,164297.6,1.0
623,279273.0,69.1,19.0,30.321159,59.936323,0.68,17.0,138200.0,2.0
624,335000.0,69.4,25.0,30.302843,59.997019,4.12,64.0,150297.6,1.0
625,107759.0,69.6,4.0,30.318572,59.915183,1.42,41.0,138115.0,1.0
626,235295.0,69.7,11.0,30.249204,59.937639,8.68,50.0,185200.0,1.0
627,332897.0,69.77,9.0,30.404316,59.938175,8.57,17.0,67052.0,1.0
628,128429.0,70.0,1.0,30.222183,59.958386,11.73,93.0,93800.0,1.0
629,295570.2,70.0,1.0,30.317692,59.977481,2.4,115.0,175000.0,2.0
630,35715.0,70.0,1.0,30.32133,59.912797,1.34,39.0,158074.0,1.0
631,284336.4,70.0,1.0,30.433026,59.939374,11.76,37.0,100000.0,2.0
632,295570.2,70.0,3.0,30.264215,60.006017,7.8,105.0,85000.0,2.0
633,114849.8,70.0,4.0,30.338353,60.007722,3.96,39.0,320000.0,2.0
634,159935.8,70.0,4.0,30.360173,59.821245,7.08,36.0,140000.0,2.0
635,242858.0,70.0,5.0,30.323324,59.878762,2.94,77.0,186436.4,1.0
636,207399.0,70.0,12.0,30.344677,59.873735,3.77,35.0,110000.0,2.0
637,358572.0,70.0,25.0,30.21558,59.984278,12.62,101.0,86020.0,1.0
638,180000.0,70.0,25.0,30.364045,59.811609,7.76,31.0,136990.0,1.0
639,319874.0,70.0,25.0,30.371195,59.926463,4.91,62.0,196000.0,2.0
640,342643.2,70.0,25.0,30.373863,59.927455,5.2,67.0,120000.0,2.0
641,292858.0,70.0,26.0,30.407065,59.858381,9.84,45.0,150580.0,1.0
642,251954.8,70.0,1.0,30.221482,60.000726,12.14,82.0,60000.0,2.0
643,264454.8,70.0,1.0,30.241443,60.030056,10.53,88.0,80000.0,2.0
644,253562.0,70.2,28.0,30.312392,60.06927,7.0,58.0,150297.6,1.0
645,287340.0,70.3,14.0,30.334957,60.035535,5.27,65.0,188240.0,1.0
646,139474.6,70.5,1.0,30.352528,59.919121,2.94,44.0,100000.0,2.0
647,107802.0,70.5,1.0,30.359041,59.808794,7.59,19.0,95000.0,2.0
648,249170.0,70.7,9.0,30.334445,59.770851,8.57,4.0,190000.0,2.0
649,304300.4,70.7,14.0,30.347659,59.904053,2.8,55.0,265000.0,2.0
650,323666.0,70.75,1.0,30.35128,59.967502,3.16,57.0,113118.0,1.0
651,76272.0,70.8,1.0,30.244308,60.072444,11.27,21.0,126520.0,1.0
652,294106.6,70.8,13.0,30.358529,59.804961,7.74,13.0,80000.0,2.0
653,220339.0,70.8,13.0,30.41594,59.847268,11.01,41.0,132444.0,1.0
654,225989.0,70.8,14.0,30.41594,59.847268,11.01,41.0,117244.0,1.0
655,97336.4,71.0,1.0,30.405978,59.719555,14.78,21.0,160000.0,2.0
656,126620.0,71.0,8.0,30.325812,59.854716,4.16,37.0,270404.4,1.0
657,219719.0,71.0,14.0,30.41594,59.847268,11.01,41.0,111744.0,1.0
658,154433.4,71.0,1.0,30.383179,59.947077,6.25,21.0,90000.0,2.0
659,246237.0,71.07,8.0,30.25304,59.908868,8.35,26.0,101532.0,1.0
660,372192.0,71.2,5.0,30.27875,59.917745,5.47,28.0,135472.0,1.0
661,245352.8,71.3,3.0,30.32098,59.876174,3.12,77.0,149017.0,2.0
662,323665.0,71.45,1.0,30.35128,59.967502,3.16,57.0,130418.0,1.0
663,263300.0,71.7,5.0,30.37654,59.925128,5.51,67.0,116795.0,1.0
664,263300.0,71.7,5.0,30.37654,59.925128,5.51,67.0,116795.0,1.0
665,257900.0,71.9,24.0,30.277061,60.059683,8.26,28.0,117990.0,1.0
666,97336.4,72.0,2.0,30.206381,60.036016,14.19,21.0,158400.0,2.0
667,236543.8,72.0,2.0,30.416533,59.937373,9.93,49.0,252000.0,2.0
668,338889.0,72.0,4.0,30.313128,59.93594,1.57,30.0,279369.4,1.0
669,255556.0,72.0,20.0,30.230537,60.035962,11.73,82.0,112829.4,1.0
670,257500.0,72.0,24.0,30.28149,60.059418,7.95,24.0,134190.0,1.0
