,squares,max_floor,metro_1km,latitude,longitude,parkings_1km,distance_to_center,mean_distr_pps
1389,180.0,9.0,0.0,59.909842,30.252788,27.0,6.75,239969.54054054053
1390,180.0,8.6,2.0,60.001671,30.299321,74.0,3.53,279766.9102439024
1391,180.1,5.0,1.0,59.952074,30.232891,63.0,8.87,261970.0192
1392,180.5,1.0,0.0,59.962048,30.245728,41.0,7.51,288191.65576923074
1393,181.0,4.0,1.0,59.919491,30.297372,55.0,1.87,277500.88611111115
1394,181.6,8.0,2.0,59.967169,30.285325,54.0,3.36,288191.65576923074
1395,181.6,16.0,0.0,59.963539,30.273171,37.0,4.55,288191.65576923074
1396,181.75,8.0,2.0,59.984467,30.257532,91.0,6.51,279766.9102439024
1397,181.9,5.0,5.0,59.924488,30.349348,46.0,4.15,254919.1581632653
1398,182.0,9.0,0.0,59.82921,30.173844,38.0,16.07,282094.2408163265
1399,182.3,16.0,3.0,59.946752,30.354244,29.0,4.68,254919.1581632653
1400,182.5,9.0,0.0,59.972528,30.335191,62.0,3.13,225573.17423312887
1401,182.52,8.6,0.0,59.937873,30.216829,60.0,10.63,261970.0192
1402,182.7,3.0,1.0,60.039436,30.333466,79.0,5.75,225573.17423312887
1403,183.0,1.0,1.0,59.870849,30.31108,77.0,3.29,284126.8703125
1404,183.0,9.0,0.0,59.938491,30.196428,17.0,12.9,261970.0192
1405,183.4,6.0,2.0,59.987353,30.294416,59.0,3.2,279766.9102439024
1406,183.9,5.0,0.0,60.026051,30.387724,50.0,9.65,261699.9675
1407,185.0,4.0,0.0,59.751533,30.368985,72.0,11.61,189180.75698924728
1408,185.0,6.0,2.0,59.851562,30.315913,66.0,4.29,284126.8703125
1409,185.53,4.0,0.0,59.751533,30.368985,72.0,11.61,189180.75698924728
1410,185.7,11.0,0.0,59.982154,30.387329,56.0,8.68,261699.9675
1411,186.0,4.0,0.0,59.861593,30.186466,45.0,14.38,282094.2408163265
1412,186.0,5.0,1.0,59.919982,30.304424,66.0,1.21,277500.88611111115
1413,186.0,15.0,6.0,59.907338,30.317844,53.0,1.59,277500.88611111115
1414,186.0,17.0,0.0,59.832593,30.173755,47.0,16.04,282094.2408163265
1415,186.3,14.0,0.0,59.807106,30.362015,23.0,8.75,189180.75698924728
1416,186.3,22.0,1.0,59.952074,30.232891,63.0,8.87,261970.0192
1417,186.3,22.0,1.0,59.851598,30.313955,76.0,4.27,284126.8703125
1418,186.3,26.0,1.0,59.874359,30.310523,66.0,3.12,284126.8703125
1419,187.0,4.0,1.0,60.014652,30.322255,70.0,4.1,225573.17423312887
1420,187.5,5.0,1.0,59.884668,30.271976,23.0,5.14,239969.54054054053
1421,187.5,5.0,3.0,59.931824,30.362949,40.0,5.62,254919.1581632653
1422,187.5,23.0,0.0,60.053813,30.312113,76.0,5.87,225573.17423312887
1423,187.5,12.0,2.0,59.887372,30.268123,18.0,5.46,239969.54054054053
1424,187.7,6.0,1.0,59.905073,30.277789,41.0,4.14,277500.88611111115
1425,187.92,5.0,0.0,60.026051,30.387724,50.0,9.65,261699.9675
1426,188.0,1.0,0.0,59.963413,30.328453,48.0,2.25,288191.65576923074
1427,188.3,6.0,1.0,59.929853,30.369012,53.0,6.3,254919.1581632653
1428,188.9,24.0,0.0,59.897063,30.459545,40.0,16.51,218420.79166666663
1429,189.0,14.0,1.0,59.910641,30.267404,17.0,5.16,277500.88611111115
1430,189.0,19.0,0.0,59.923247,30.282828,51.0,3.35,277500.88611111115
1431,189.4,4.8,0.0,59.856311,30.22954,47.0,9.92,239969.54054054053
1432,190.0,5.0,2.0,60.068628,30.33096,54.0,7.04,225573.17423312887
1433,190.0,5.0,0.0,59.832059,30.386943,59.0,10.0,245996.38888888888
1434,190.0,6.0,2.0,59.872511,30.262346,24.0,6.35,239969.54054054053
1435,190.0,9.0,0.0,59.812392,30.367162,33.0,8.94,189180.75698924728
1436,190.0,10.0,1.0,59.905357,30.342404,77.0,3.7,245996.38888888888
1437,190.2,4.0,0.0,59.844126,30.212364,56.0,11.87,239969.54054054053
1438,191.0,4.0,3.0,59.935511,30.329046,22.0,1.85,254919.1581632653
1439,191.8,6.0,0.0,59.962093,30.464324,28.0,16.95,222474.55818181817
1440,192.0,9.0,0.0,59.943773,30.255528,57.0,6.34,261970.0192
1441,192.0,25.0,1.0,59.839642,30.356625,71.0,7.06,284126.8703125
1442,192.4,4.0,1.0,60.004307,30.263568,112.0,6.32,279766.9102439024
1443,192.5,24.0,1.0,59.839642,30.356625,71.0,7.06,284126.8703125
1444,192.5,26.0,1.0,59.839642,30.356625,71.0,7.06,284126.8703125
1445,193.5,14.0,0.0,59.808794,30.359041,19.0,8.46,189180.75698924728
1446,194.0,18.8,0.0,59.854237,30.342341,31.0,5.39,284126.8703125
1447,194.0,9.4,1.0,59.855692,30.470827,33.0,18.21,218420.79166666663
1448,195.0,5.0,2.0,59.938392,30.368411,35.0,6.23,254919.1581632653
1449,195.8,5.0,2.0,59.856469,30.318572,56.0,4.09,284126.8703125
1450,196.0,5.0,0.0,59.810505,30.358287,18.0,8.33,189180.75698924728
1451,196.3,5.0,3.0,59.910762,30.347228,74.0,4.1,245996.38888888888
1452,196.7,5.0,1.0,59.930408,30.237598,36.0,8.32,261970.0192
1453,196.9,5.0,0.0,59.959138,30.301675,39.0,1.64,288191.65576923074
1454,197.0,2.0,1.0,59.923838,30.412356,36.0,11.13,222474.55818181817
1455,197.0,3.0,0.0,59.963066,30.245566,40.0,7.54,288191.65576923074
1456,197.0,7.0,1.0,60.003313,30.29173,80.0,4.0,279766.9102439024
1457,197.3,1.0,0.0,59.962048,30.245728,41.0,7.51,288191.65576923074
1458,197.7,7.0,2.0,59.857143,30.319803,53.0,4.09,284126.8703125
1459,198.39,5.0,0.0,59.928528,30.450346,39.0,15.34,218420.79166666663
1460,199.0,5.0,2.0,59.855304,30.319848,55.0,4.18,284126.8703125
1461,199.4,5.0,2.0,59.855304,30.319848,55.0,4.18,284126.8703125
1462,199.59,9.0,1.0,59.985804,30.307568,61.0,2.51,279766.9102439024
1463,199.6,19.0,0.0,59.719555,30.405978,21.0,15.73,189180.75698924728
1464,199.8,9.0,0.0,59.9507,30.411682,27.0,11.07,222474.55818181817
1465,199.8,9.0,1.0,59.94102,30.414099,49.0,11.31,222474.55818181817
1466,199.8,10.0,0.0,59.9507,30.411682,27.0,11.07,222474.55818181817
1467,200.0,1.0,0.0,59.853265,30.335469,42.0,4.98,284126.8703125
1468,200.0,2.0,0.0,59.858896,30.145512,48.0,18.83,282094.2408163265
1469,200.0,2.0,1.0,59.951236,30.232172,71.0,8.95,261970.0192
1470,200.0,2.0,2.0,59.852565,30.26382,27.0,6.72,239969.54054054053
1471,200.0,2.0,4.0,59.944959,30.359805,40.0,5.29,254919.1581632653
1472,200.0,3.0,3.0,59.940114,30.326082,18.0,1.53,254919.1581632653
1473,200.0,3.0,4.0,59.944959,30.359805,40.0,5.29,254919.1581632653
1474,200.0,5.0,0.0,60.06927,30.312392,58.0,6.64,225573.17423312887
1475,200.0,5.0,3.0,59.924984,30.345773,60.0,3.76,254919.1581632653
1476,200.0,5.0,1.0,59.929844,30.376172,58.0,7.1,254919.1581632653
1477,200.0,7.0,1.0,59.952074,30.232891,63.0,8.87,261970.0192
1478,200.0,7.0,0.0,59.972811,30.327555,74.0,2.49,288191.65576923074
1479,200.0,7.0,0.0,59.93827,30.371662,42.0,6.59,254919.1581632653
1480,200.0,26.0,0.0,59.940366,30.223467,71.0,9.89,261970.0192
1481,200.0,26.0,1.0,59.965566,30.305798,42.0,1.62,288191.65576923074
1482,201.0,4.0,0.0,59.923225,30.307765,51.0,0.84,277500.88611111115
1483,201.0,5.0,0.0,59.993293,30.323737,86.0,3.14,279766.9102439024
1484,201.3,4.0,1.0,59.962724,30.267494,27.0,5.15,288191.65576923074
1485,202.0,1.0,0.0,59.802418,30.377618,22.0,10.17,189180.75698924728
1486,202.0,4.0,1.0,59.885002,30.443096,17.0,14.82,218420.79166666663
1487,203.3,7.0,7.0,59.911141,30.320018,39.0,1.54,277500.88611111115
1488,203.6,19.0,0.0,60.036299,30.237463,94.0,9.52,279766.9102439024
1489,204.0,5.0,2.0,59.913884,30.329594,35.0,2.23,277500.88611111115
1490,205.0,5.0,0.0,59.856162,30.223234,53.0,10.57,282094.2408163265
1491,205.0,6.0,5.0,59.914818,30.327474,39.0,2.01,277500.88611111115
1492,205.3,1.0,0.0,59.978525,30.362383,48.0,5.98,261699.9675
1493,207.0,4.0,0.0,59.925335,30.430933,27.0,13.19,222474.55818181817
1494,208.8,3.0,0.0,59.983846,30.272758,47.0,4.96,279766.9102439024
1495,209.7,5.0,2.0,59.855927,30.318617,57.0,4.12,284126.8703125
1496,209.7,5.0,2.0,59.857143,30.319803,53.0,4.09,284126.8703125
1497,210.0,5.0,0.0,59.962093,30.464324,28.0,16.95,222474.55818181817
1498,211.54,18.0,0.0,59.942894,30.194542,20.0,13.11,261970.0192
1499,212.4,4.0,1.0,59.962724,30.267494,27.0,5.15,288191.65576923074
1500,214.3,17.0,0.0,59.956219,30.406787,19.0,10.55,222474.55818181817
1501,214.8,2.0,0.0,60.04335,30.358179,50.0,7.55,225573.17423312887
1502,214.8,2.0,0.0,60.042577,30.362266,54.0,7.85,225573.17423312887
1503,215.0,4.0,0.0,59.751533,30.368985,72.0,11.61,189180.75698924728
1504,215.0,5.0,0.0,60.036488,30.343132,59.0,6.18,225573.17423312887
1505,215.35,4.0,0.0,59.751533,30.368985,72.0,11.61,189180.75698924728
1506,215.37,4.0,0.0,59.751533,30.368985,72.0,11.61,189180.75698924728
1507,217.0,7.0,5.0,59.939014,30.355762,27.0,4.82,254919.1581632653
1508,218.0,1.0,1.0,59.90612,30.302348,65.0,1.88,277500.88611111115
1509,218.0,2.0,1.0,59.902912,30.30552,57.0,1.84,277500.88611111115
1510,218.0,2.0,1.0,59.904712,30.305636,57.0,1.76,277500.88611111115
1511,218.0,5.0,0.0,59.993293,30.323737,86.0,3.14,279766.9102439024
1512,219.0,4.0,4.0,59.93158,30.329801,28.0,1.95,254919.1581632653
1513,219.0,5.0,8.0,59.926805,30.322066,30.0,1.18,277500.88611111115
1514,219.3,14.0,0.0,59.807106,30.362015,23.0,8.75,189180.75698924728
1515,220.2,5.0,4.0,59.904189,30.314817,72.0,1.65,277500.88611111115
1516,222.0,5.0,3.0,59.946207,30.360739,41.0,5.4,254919.1581632653
1517,224.9,6.0,2.0,59.86148,30.322812,46.0,3.97,284126.8703125
1518,226.0,1.0,0.0,60.028788,30.142529,38.0,19.26,279766.9102439024
1519,226.0,27.0,0.0,60.069598,30.317961,47.0,6.72,225573.17423312887
1520,226.3,10.0,0.0,60.031823,30.140167,38.0,19.54,279766.9102439024
1521,227.36,7.0,0.0,59.943372,30.268635,33.0,4.88,261970.0192
1522,227.4,4.0,0.0,59.923225,30.307765,51.0,0.84,277500.88611111115
1523,227.7,5.0,0.0,59.950479,30.414359,35.0,11.36,222474.55818181817
1524,227.8,2.0,0.0,60.043413,30.362284,52.0,7.88,225573.17423312887
1525,227.8,5.0,0.0,60.043413,30.362284,52.0,7.88,225573.17423312887
1526,227.8,26.0,0.0,60.044469,30.363012,52.0,7.98,225573.17423312887
1527,228.9,11.0,0.0,59.937639,30.249204,50.0,7.03,261970.0192
1528,230.0,5.0,0.0,59.952078,30.25039,59.0,6.94,261970.0192
1529,230.7,7.0,0.0,59.930534,30.373666,67.0,6.82,254919.1581632653
1530,231.7,2.0,0.0,60.042447,30.35861,53.0,7.55,225573.17423312887
1531,232.2,2.0,0.0,60.043413,30.362284,52.0,7.88,225573.17423312887
1532,232.2,5.0,0.0,60.043413,30.362284,52.0,7.88,225573.17423312887
1533,232.3,2.0,0.0,60.043413,30.362284,52.0,7.88,225573.17423312887
1534,234.1,8.0,3.0,59.918467,30.333816,54.0,2.55,277500.88611111115
1535,237.9,5.0,2.0,59.961917,30.291353,56.0,2.65,288191.65576923074
1536,241.9,4.0,0.0,59.931923,30.295755,59.0,1.87,277500.88611111115
1537,242.0,8.0,0.0,59.957012,30.271348,39.0,4.67,288191.65576923074
1538,242.1,10.0,0.0,59.987753,30.334391,71.0,3.58,225573.17423312887
1539,243.0,5.0,0.0,59.904541,30.288299,44.0,3.11,277500.88611111115
1540,243.0,5.0,1.0,59.917781,30.297192,51.0,1.93,277500.88611111115
1541,243.2,16.0,1.0,59.914434,30.483889,26.0,19.11,218420.79166666663
1542,244.0,5.0,1.0,59.959859,30.27663,44.0,4.14,288191.65576923074
1543,244.0,5.0,1.0,59.959859,30.27663,44.0,4.14,288191.65576923074
1544,244.0,7.0,1.0,59.936566,30.27212,28.0,4.48,261970.0192
1545,245.0,5.0,3.0,59.935191,30.363173,34.0,5.64,254919.1581632653
1546,245.2,2.0,0.0,60.042447,30.35861,53.0,7.55,225573.17423312887
1547,250.0,4.0,4.0,59.934429,30.312814,32.0,0.12,277500.88611111115
1548,250.0,5.0,2.0,59.870858,30.260065,24.0,6.6,239969.54054054053
1549,250.0,5.0,2.0,59.925159,30.383781,65.0,7.96,254919.1581632653
1550,250.15,5.0,1.0,60.037063,30.33149,83.0,5.55,225573.17423312887
1551,253.0,1.0,2.0,59.942985,30.288353,73.0,2.69,261970.0192
1552,259.3,2.0,0.0,60.043413,30.362284,52.0,7.88,225573.17423312887
1553,260.0,1.0,0.0,59.948839,30.475463,30.0,18.14,222474.55818181817
1554,261.1,7.0,0.0,59.874697,30.33591,21.0,4.11,284126.8703125
1555,263.0,5.0,0.0,59.986484,30.287868,43.0,3.66,279766.9102439024
1556,265.0,10.0,0.0,59.93043,30.258484,35.0,6.0,261970.0192
1557,266.0,10.0,0.0,59.959246,30.272201,39.0,4.6,288191.65576923074
1558,271.0,4.0,0.0,59.925335,30.430933,27.0,13.19,222474.55818181817
1559,272.6,5.0,1.0,59.924258,30.405789,19.0,10.4,222474.55818181817
1560,273.1,5.0,0.0,59.940389,30.252312,57.0,6.69,261970.0192
1561,274.4,1.0,0.0,60.033976,30.237427,96.0,9.47,279766.9102439024
1562,274.4,5.0,3.0,59.861363,30.315069,85.0,3.79,284126.8703125
1563,278.0,27.0,0.0,60.069598,30.317961,47.0,6.72,225573.17423312887
1564,278.4,5.0,2.0,59.856469,30.318572,56.0,4.09,284126.8703125
1565,280.0,1.0,1.0,59.9871,30.302834,62.0,2.72,279766.9102439024
1566,284.0,5.0,1.0,59.953606,30.211888,62.0,11.2,261970.0192
1567,285.16,4.0,0.0,59.925335,30.430933,27.0,13.19,222474.55818181817
1568,288.0,5.0,1.0,59.952074,30.232891,63.0,8.87,261970.0192
1569,289.0,8.0,0.0,59.951731,30.390096,27.0,8.68,254919.1581632653
1570,289.3,6.0,5.0,59.942381,30.352016,24.0,4.41,254919.1581632653
1571,289.6,5.0,6.0,59.940389,30.323818,18.0,1.28,254919.1581632653
1572,292.0,5.0,6.0,59.940389,30.323818,18.0,1.28,254919.1581632653
1573,294.0,10.0,1.0,59.952074,30.232891,63.0,8.87,261970.0192
1574,298.0,4.0,0.0,59.925335,30.430933,27.0,13.19,222474.55818181817
1575,299.0,8.0,0.0,59.965831,30.329954,58.0,2.45,288191.65576923074
1576,300.0,3.0,1.0,60.004307,30.263568,112.0,6.32,279766.9102439024
1577,300.0,6.0,3.0,59.929357,30.344515,46.0,3.59,254919.1581632653
