X	Y	HIGHWAY	CROSSING	CROSSING_R	OSM_TYPE	OSM_ID
30.3354563	59.8585049	crossing	uncontrolled		node	"1624004048"
30.335254	59.8621011	crossing	uncontrolled		node	"1624004112"
30.3545695	59.7285814	crossing	uncontrolled		node	"1624371368"
30.2268538	59.9418891	crossing	unmarked		node	"1625721282"
30.2294664	59.9424885	crossing	unmarked		node	"1625721286"
30.2782701	59.9831711	crossing	uncontrolled		node	"1625735573"
30.2852805	59.9838087	crossing	uncontrolled		node	"1625735576"
30.336794	60.0571406	crossing	uncontrolled		node	"1625745447"
30.3123201	59.9567679	crossing	uncontrolled		node	"1627267122"
30.1648707	59.8644394	crossing	traffic_signals		node	"1628053977"
30.4847053	59.9448146	crossing	uncontrolled		node	"1628751492"
30.3597081	59.9490127	crossing	traffic_signals		node	"1628802853"
30.3592023	59.9490187	crossing	traffic_signals		node	"1628802854"
30.3568985	59.994327	crossing	unmarked		node	"1629115924"
30.3550108	59.994531	crossing	traffic_signals		node	"1629115940"
30.3544766	59.9945194	crossing	traffic_signals		node	"1629115941"
30.355006	59.9947087	crossing	traffic_signals		node	"1629115951"
30.3300358	59.8549949	crossing	traffic_signals		node	"1629212838"
30.5038714	59.8316908	crossing	uncontrolled		node	"1629217071"
30.5004637	59.8328012	crossing	uncontrolled		node	"1629217073"
30.5055789	59.8329601	crossing	traffic_signals		node	"1629217074"
30.5090085	59.8357016	crossing	traffic_signals		node	"1629217078"
30.5090741	59.8357578	crossing	traffic_signals		node	"1629217079"
30.5084246	59.8358427	crossing	traffic_signals		node	"1629217080"
30.5085682	59.8359581	crossing	traffic_signals		node	"1629217081"
30.5004888	59.8388171	crossing	traffic_signals		node	"1629217083"
30.5009199	59.8411865	crossing	uncontrolled		node	"1629217086"
30.4845103	59.8432055	crossing	traffic_signals		node	"1629217088"
30.4847871	59.84323	crossing	traffic_signals		node	"1629217089"
30.3164038	59.7423554	crossing	uncontrolled		node	"1629218045"
30.3062682	59.9332923	crossing	traffic_signals		node	"1629415971"
30.307854	59.934128	crossing	uncontrolled		node	"1629443046"
30.3084833	59.9342854	crossing	uncontrolled		node	"1629443054"
30.3072926	59.9323594	crossing	traffic_signals		node	"1629523062"
30.3075244	59.9324091	crossing	traffic_signals		node	"1629523064"
30.3063351	59.9331694	crossing	traffic_signals		node	"1629523121"
30.3083892	59.9337441	crossing	uncontrolled		node	"1629523173"
30.4953442	59.8965258	crossing	unmarked		node	"1629771396"
30.1418144	59.8479065	crossing	uncontrolled		node	"1631078803"
30.3118223	59.938484	crossing	unmarked		node	"1631247809"
30.3099993	59.9397886	crossing	traffic_signals		node	"1631247852"
30.310203	59.9398642	crossing	traffic_signals		node	"1631247856"
30.4754324	59.8632971	crossing	unmarked		node	"1632550728"
30.475997	59.8635866	crossing	uncontrolled		node	"1632550754"
30.4764655	59.8642207	crossing	uncontrolled		node	"1632550812"
30.3149805	59.9366045	crossing	traffic_signals		node	"1633724386"
30.3832133	59.9310558	crossing	traffic_signals		node	"1633838679"
30.3057036	59.9274389	crossing	uncontrolled		node	"1634103038"
30.3050671	59.9285535	crossing	traffic_signals		node	"1634103104"
30.3049358	59.92859	crossing	traffic_signals		node	"1634103116"
30.305136	59.9286353	crossing	traffic_signals		node	"1634103127"
30.30501	59.9286697	crossing	traffic_signals		node	"1634103154"
30.3047068	59.9292891	crossing	uncontrolled		node	"1634103207"
30.304598	59.9293232	crossing	uncontrolled		node	"1634103216"
30.3047815	59.929355	crossing	uncontrolled		node	"1634103224"
30.3046638	59.9293764	crossing	uncontrolled		node	"1634103232"
30.303448	59.9308934	crossing	traffic_signals		node	"1634103294"
30.4280419	59.9000083	crossing	unmarked		node	"1635954044"
30.4267752	59.9007829	crossing	uncontrolled		node	"1635954202"
30.3004681	59.8959263	crossing	traffic_signals		node	"1636492781"
30.2956783	59.9188149	crossing	uncontrolled		node	"1636659321"
30.2941221	59.920568	crossing	unmarked		node	"1636659350"
30.2939089	59.921324	crossing	uncontrolled		node	"1636659366"
30.2932981	59.9214257	crossing	uncontrolled		node	"1636659369"
30.2928726	59.9218449	crossing	uncontrolled		node	"1636659372"
30.2933817	59.9218792	crossing	uncontrolled		node	"1636659373"
30.2914664	59.9236027	crossing	traffic_signals		node	"1636659419"
30.2918586	59.9236909	crossing	traffic_signals		node	"1636659425"
30.2959504	59.9187287	crossing	uncontrolled		node	"1636671392"
30.4315613	59.687672	crossing	unmarked		node	"1637362756"
30.394448	59.7008974	crossing	traffic_signals		node	"1637362771"
30.4035099	59.7081311	crossing	uncontrolled		node	"1637362783"
30.2972834	59.9231993	crossing	unmarked		node	"1638063951"
30.2949341	59.9263797	crossing	uncontrolled		node	"1638063957"
30.2952413	59.9244556	crossing	uncontrolled		node	"1638164153"
30.3770521	60.0053925	crossing	uncontrolled		node	"1638270007"
30.3705006	60.007056	crossing	uncontrolled		node	"1638270037"
30.3704366	60.0071461	crossing	uncontrolled		node	"1638270040"
30.3781296	60.0072844	crossing	uncontrolled		node	"1638270045"
30.3754768	60.0077417	crossing	uncontrolled		node	"1638270046"
30.3709007	60.0077871	crossing	uncontrolled		node	"1638270061"
30.3721298	60.0082958	crossing	uncontrolled		node	"1638270093"
30.3713379	60.0083998	crossing	uncontrolled		node	"1638270096"
30.3714539	60.0084194	crossing	uncontrolled		node	"1638270097"
30.3714755	60.0085879	crossing	uncontrolled		node	"1638270098"
30.3013422	59.9183361	crossing	uncontrolled		node	"1640510708"
30.3001906	59.9198564	crossing	uncontrolled		node	"1640510716"
30.2994713	59.9205782	crossing	uncontrolled		node	"1640510728"
30.302122	59.9176285	crossing	uncontrolled		node	"1640591356"
30.3015181	59.9182926	crossing	uncontrolled		node	"1640591362"
30.2961899	59.9246698	crossing	uncontrolled		node	"1640672556"
30.2943321	59.9262443	crossing	uncontrolled		node	"1641230992"
30.2935962	59.9276719	crossing	unmarked		node	"1641231160"
30.3254025	59.8085433	crossing	uncontrolled		node	"1641378698"
30.4789401	60.0123953	crossing	traffic_signals		node	"1641490378"
30.3013275	60.0142687	crossing	uncontrolled		node	"1641497358"
30.2981117	59.9211131	crossing	uncontrolled		node	"1643091959"
30.3006729	59.918185	crossing	uncontrolled		node	"1643349618"
30.2987971	59.9204318	crossing	uncontrolled		node	"1643349649"
30.29862	59.9206672	crossing	uncontrolled		node	"1643349656"
30.2542711	60.0293962	crossing	uncontrolled		node	"1644843168"
30.2545358	60.0294699	crossing	uncontrolled		node	"1644843171"
30.2543755	59.9832967	crossing	unmarked		node	"1646567285"
30.2675701	59.9839297	crossing	uncontrolled		node	"1646567609"
30.2700913	59.9840208	crossing	traffic_signals		node	"1646567646"
30.2590723	59.9851149	crossing	unmarked		node	"1646568487"
30.3031874	59.986366	crossing	traffic_signals		node	"1646569150"
30.2481445	60.1043206	crossing	traffic_signals		node	"1647105814"
30.3384923	59.9049511	crossing	traffic_signals		node	"1650285238"
30.2643984	59.9851749	crossing	uncontrolled		node	"1650343987"
30.2847671	59.9852235	crossing	traffic_signals		node	"1650344017"
29.9572495	60.1426237	crossing	uncontrolled		node	"1652527205"
30.2633237	60.1071471	crossing	uncontrolled		node	"1654266654"
30.2595824	60.1105114	crossing	uncontrolled		node	"1654267401"
30.4768215	59.8974584	crossing	uncontrolled		node	"1654852093"
30.475007	59.8597541	crossing	uncontrolled		node	"1657394689"
30.4749762	59.8599067	crossing	uncontrolled		node	"1657394692"
30.4707777	59.8603751	crossing	traffic_signals		node	"1657394708"
30.3149717	59.8057757	crossing	uncontrolled		node	"1657839871"
30.3261563	59.8179865	crossing	uncontrolled		node	"1657878000"
30.3076372	59.9676399	crossing	uncontrolled		node	"1659136571"
30.3092221	59.9679757	crossing	traffic_signals		node	"1659158540"
30.365756	60.0014796	crossing	uncontrolled		node	"1659719402"
30.2986842	59.8549863	crossing	uncontrolled		node	"1659955958"
30.3125457	59.8646994	crossing	uncontrolled		node	"1659957182"
30.292666	59.8516668	crossing	traffic_signals		node	"1660004795"
30.2925037	59.8516707	crossing	traffic_signals		node	"1660004801"
30.2936283	59.8582734	crossing	uncontrolled		node	"1660004885"
30.2950942	59.864323	crossing	traffic_signals		node	"1660004956"
30.2560739	59.872717	crossing	uncontrolled		node	"1660461537"
30.2596398	59.8702151	crossing	traffic_signals		node	"1660476027"
30.2598354	59.8702289	crossing	traffic_signals		node	"1660476030"
30.2588466	59.872887	crossing	traffic_signals		node	"1660499027"
30.2590435	59.8729023	crossing	traffic_signals		node	"1660499049"
30.2587354	59.8732356	crossing	traffic_signals		node	"1660499055"
30.2589334	59.8732489	crossing	traffic_signals		node	"1660499058"
30.262027	59.8738408	crossing	traffic_signals		node	"1660499067"
30.2619265	59.8738886	crossing	traffic_signals		node	"1660499076"
30.2620068	59.8740781	crossing	traffic_signals		node	"1660499081"
30.2621057	59.8741341	crossing	traffic_signals		node	"1660499083"
30.2489612	60.0081907	crossing	traffic_signals		node	"1662516031"
30.2490939	60.0084389	crossing	traffic_signals		node	"1662516038"
29.7718756	59.90569	crossing	uncontrolled		node	"1662566109"
29.7692672	59.9060577	crossing			node	"1662566130"
29.7656445	59.9066879	crossing			node	"1662566190"
29.7656748	59.9068803	crossing	uncontrolled		node	"1662566203"
29.7696727	59.9084911	crossing	unmarked		node	"1662566213"
29.7627485	59.9071064	crossing	uncontrolled		node	"1662580880"
29.7665045	59.9105086	crossing	uncontrolled		node	"1662580892"
29.7662179	59.9105451	crossing	uncontrolled		node	"1662580894"
29.770857	59.9038533	crossing	uncontrolled		node	"1662600707"
29.7711226	59.9038996	crossing	uncontrolled		node	"1662600709"
29.771004	59.9041122	crossing	uncontrolled		node	"1662600714"
29.772223	59.9056172	crossing	uncontrolled		node	"1662600742"
29.7725119	59.9058668	crossing	uncontrolled		node	"1662600744"
29.7744616	59.9078793	crossing	uncontrolled		node	"1662600772"
29.7744041	59.9079978	crossing	uncontrolled		node	"1662600786"
29.7740243	59.9080762	crossing	uncontrolled		node	"1662600796"
29.7751777	59.9087742	crossing	unmarked		node	"1662600810"
29.7757499	59.9096178	crossing	traffic_signals		node	"1662600821"
29.7754099	59.9096914	crossing	traffic_signals		node	"1662600839"
29.7626235	59.9072355	crossing	uncontrolled		node	"1662620064"
29.7697167	59.9103783	crossing	traffic_signals		node	"1662620107"
29.7663602	59.91043	crossing	uncontrolled		node	"1662620138"
29.7651287	59.9105634	crossing	uncontrolled		node	"1662620142"
29.766375	59.9105983	crossing	uncontrolled		node	"1662623031"
29.7698751	59.910278	crossing	traffic_signals		node	"1662627833"
29.7700489	59.9103671	crossing	traffic_signals		node	"1662627836"
29.7699071	59.9104665	crossing	traffic_signals		node	"1662627840"
30.2614298	60.007739	crossing	traffic_signals		node	"1662744263"
30.2611879	60.0077371	crossing	traffic_signals		node	"1662744269"
30.2605701	60.007995	crossing	traffic_signals		node	"1662744289"
30.3797627	59.8300918	crossing	uncontrolled		node	"1662764181"
30.2560289	59.8416653	crossing	traffic_signals		node	"1662780257"
30.2548178	59.8416918	crossing	uncontrolled		node	"1662780259"
29.7817152	59.9083045	crossing	traffic_signals		node	"1663183306"
29.7820673	59.9083849	crossing	traffic_signals		node	"1663183312"
29.7815657	59.9085009	crossing	traffic_signals		node	"1663183324"
29.7819279	59.9085626	crossing	traffic_signals		node	"1663183325"
29.7763257	59.9097294	crossing	unmarked		node	"1663183347"
29.7751926	59.909986	crossing	unmarked		node	"1663183355"
29.7631127	59.9110153	crossing	uncontrolled		node	"1663183413"
29.776085	59.9096929	crossing	traffic_signals		node	"1663191371"
29.7753368	59.9098517	crossing	traffic_signals		node	"1663191388"
29.7713617	59.9171213	crossing			node	"1663246623"
29.769801	59.9175156	crossing			node	"1663251567"
30.3988907	60.0395275	crossing	traffic_signals		node	"1663425895"
30.3993936	60.0396029	crossing	traffic_signals		node	"1663425896"
30.3985224	60.0396042	crossing	traffic_signals		node	"1663425897"
30.3995464	60.0397961	crossing	traffic_signals		node	"1663425900"
30.3983246	60.0398194	crossing	traffic_signals		node	"1663425901"
30.399336	60.0400459	crossing	traffic_signals		node	"1663425904"
30.3984773	60.0400106	crossing	traffic_signals		node	"1663425908"
30.3989497	60.0401243	crossing	traffic_signals		node	"1663425909"
30.3936621	60.034138	crossing	traffic_signals		node	"1663429990"
30.387396	60.0354119	crossing	traffic_signals		node	"1663432166"
30.3869628	60.0355005	crossing	traffic_signals		node	"1663432167"
30.3872764	60.0355534	crossing	traffic_signals		node	"1663432169"
30.3917135	60.0409984	crossing	traffic_signals		node	"1663451084"
30.3920712	60.0410959	crossing	traffic_signals		node	"1663451087"
30.3915447	60.0412036	crossing	traffic_signals		node	"1663451088"
30.39223	60.0412834	crossing	traffic_signals		node	"1663451098"
30.3916988	60.0413917	crossing	traffic_signals		node	"1663451099"
30.353152	60.000016	crossing	traffic_signals		node	"1665257736"
30.3480357	60.0007209	crossing	traffic_signals		node	"1665257782"
30.3429955	60.0129756	crossing	traffic_signals		node	"1665933834"
29.7624799	59.9159006	crossing	uncontrolled		node	"1666026268"
30.5151444	59.829776	crossing	uncontrolled		node	"1666154566"
29.7839665	59.9108941	crossing			node	"1666522782"
29.7745583	59.9151065	crossing	uncontrolled		node	"1666526266"
30.3648889	59.9857357	crossing	traffic_signals		node	"1666602867"
30.3646794	59.9857754	crossing	traffic_signals		node	"1666602887"
30.4272474	59.6963424	crossing	uncontrolled		node	"1666673449"
30.4373272	59.7085657	crossing	uncontrolled		node	"1666673491"
30.4204002	59.7160871	crossing	traffic_signals		node	"1666673571"
30.4102698	59.7335441	crossing	uncontrolled		node	"1666684932"
30.3953203	59.7336881	crossing	uncontrolled		node	"1666684936"
30.4107172	59.7338919	crossing	uncontrolled		node	"1666684940"
30.3621524	59.7626304	crossing	traffic_signals		node	"1666698490"
30.2606513	59.8653608	crossing	unmarked		node	"1666827593"
30.2597139	59.8699206	crossing	traffic_signals		node	"1666827611"
30.2599212	59.8699367	crossing	traffic_signals		node	"1666827612"
30.286019	59.9243649	crossing	traffic_signals		node	"1666832082"
30.2851642	59.9286862	crossing	uncontrolled		node	"1666832179"
30.2856391	59.9286943	crossing	uncontrolled		node	"1666832181"
30.4542273	59.9049565	crossing	traffic_signals		node	"1666870546"
30.2640298	60.0034152	crossing	uncontrolled		node	"1666916319"
30.4574941	59.9059054	crossing	uncontrolled		node	"1666968465"
30.2650449	59.9885694	crossing	uncontrolled		node	"1667346274"
30.391615	59.9945299	crossing	traffic_signals		node	"1667580054"
30.391701	59.9947431	crossing	traffic_signals		node	"1667580165"
30.3811624	59.9960861	crossing	traffic_signals		node	"1667580708"
30.384228	59.9992275	crossing	uncontrolled		node	"1667581380"
30.2940873	59.9241955	crossing	uncontrolled		node	"1667602992"
30.2556039	59.995252	crossing	traffic_signals		node	"1667612655"
30.6165604	59.7353445	crossing	uncontrolled		node	"1668061041"
30.6145764	59.7472579	crossing	uncontrolled		node	"1668061138"
30.2826643	59.9261049	crossing	unmarked		node	"1668223126"
30.356813	59.9869265	crossing	traffic_signals		node	"1668232816"
30.3727705	59.9899338	crossing	unmarked		node	"1668233299"
30.2855389	59.9222434	crossing	uncontrolled		node	"1668234201"
30.2858446	59.9223368	crossing	uncontrolled		node	"1668234206"
30.2841282	59.9237163	crossing	traffic_signals		node	"1668280309"
30.2839889	59.9238648	crossing	traffic_signals		node	"1668280312"
30.2738307	60.0024927	crossing	uncontrolled		node	"1668463442"
30.2741141	60.0025213	crossing	uncontrolled		node	"1668463446"
30.2743911	60.0025493	crossing	uncontrolled		node	"1668463456"
30.2908394	59.9167632	crossing	unmarked		node	"1668931479"
30.2897834	59.917503	crossing	uncontrolled		node	"1668931506"
30.2901106	59.9175766	crossing	uncontrolled		node	"1668931512"
30.2892608	59.9179815	crossing	traffic_signals		node	"1668931524"
30.2897531	59.9180978	crossing	traffic_signals		node	"1668931553"
30.2885734	59.9187262	crossing	traffic_signals		node	"1668931708"
30.2890664	59.9188377	crossing	traffic_signals		node	"1668931762"
30.2882264	59.9192403	crossing	uncontrolled		node	"1668931794"
30.2885535	59.919314	crossing	uncontrolled		node	"1668931798"
30.2872226	59.9203562	crossing	uncontrolled		node	"1668931803"
30.2875389	59.9204946	crossing	uncontrolled		node	"1668931811"
30.3220425	59.9429782	crossing	traffic_signals		node	"1669229575"
30.2480123	60.0086886	crossing	traffic_signals		node	"1669349286"
30.2485192	60.0086743	crossing	traffic_signals		node	"1669349288"
30.235356	60.0097633	crossing	traffic_signals		node	"1669349296"
30.2356963	60.0099547	crossing	traffic_signals		node	"1669349310"
30.3913328	59.9944053	crossing	traffic_signals		node	"1669785376"
30.3909732	59.9944485	crossing	traffic_signals		node	"1669785399"
30.3813978	59.9957834	crossing	unmarked		node	"1669785890"
30.3458171	60.0627845	crossing	uncontrolled		node	"1669822705"
30.2884581	59.9191986	crossing	uncontrolled		node	"1669873643"
30.2883184	59.9193553	crossing	uncontrolled		node	"1669873659"
30.2874539	59.9203213	crossing	uncontrolled		node	"1669873724"
30.2887563	59.9188784	crossing	traffic_signals		node	"1669883159"
30.2895927	59.9179473	crossing	traffic_signals		node	"1669943266"
30.2909375	59.9163993	crossing	uncontrolled		node	"1670016037"
30.2900256	59.9174585	crossing	uncontrolled		node	"1670016242"
30.3132181	59.8698798	crossing	unmarked		node	"1670564755"
30.5004793	59.8342631	crossing	traffic_signals		node	"1671004127"
30.5000353	59.8346496	crossing	traffic_signals		node	"1671004133"
30.4707278	59.860326	crossing	traffic_signals		node	"1671114791"
30.4249901	59.9184092	crossing	traffic_signals		node	"1671257293"
30.3817579	59.9282987	crossing	traffic_signals		node	"1671300283"
30.3830264	59.9299599	crossing	uncontrolled		node	"1671300305"
30.3831506	59.9305263	crossing	traffic_signals		node	"1671300309"
30.2741128	59.8728742	crossing	uncontrolled		node	"1671684566"
30.3116346	59.98618	crossing	uncontrolled		node	"1673713103"
30.3499179	60.0040698	crossing	uncontrolled		node	"1674398249"
30.3543762	60.0062557	crossing	traffic_signals		node	"1674398373"
30.3551117	60.0064823	crossing	traffic_signals		node	"1674398377"
30.3806083	59.8299747	crossing	uncontrolled		node	"1675110951"
30.3918732	59.8330902	crossing	traffic_signals		node	"1675169585"
29.770402	59.9127512	crossing	unmarked		node	"1675191027"
29.7701903	59.9127625	crossing	unmarked		node	"1675191028"
29.7703251	59.9141163	crossing	uncontrolled		node	"1675191038"
30.4048369	59.7981567	crossing	traffic_signals		node	"1676751933"
30.4049933	59.7982267	crossing	traffic_signals		node	"1676751965"
30.2491534	59.8582063	crossing	uncontrolled		node	"1676780402"
30.4995039	59.8590862	crossing	traffic_signals		node	"1677903442"
30.4957973	59.8627502	crossing	uncontrolled		node	"1677903544"
30.4777515	59.8707045	crossing	traffic_signals		node	"1677903811"
30.4774107	59.8707368	crossing	traffic_signals		node	"1677903814"
30.3289347	59.861963	crossing	uncontrolled		node	"1678025660"
30.3294729	59.8619703	crossing	uncontrolled		node	"1678025661"
30.1973506	59.8469429	crossing	traffic_signals		node	"1680078193"
30.1970016	59.8469483	crossing	traffic_signals		node	"1680078201"
30.1938381	59.8469686	crossing	uncontrolled		node	"1680078203"
30.1860572	59.8552613	crossing	traffic_signals		node	"1680078367"
30.1861991	59.8554208	crossing	traffic_signals		node	"1680078372"
30.184923	59.8555186	crossing	traffic_signals		node	"1680078376"
30.1850657	59.855678	crossing	traffic_signals		node	"1680078391"
30.1763563	59.8572228	crossing	traffic_signals		node	"1680078401"
30.176069	59.8572317	crossing	traffic_signals		node	"1680078416"
30.1771263	59.8572849	crossing	traffic_signals		node	"1680078432"
30.1772691	59.8574454	crossing	traffic_signals		node	"1680078438"
30.176551	59.8577789	crossing	traffic_signals		node	"1680078463"
30.1763598	59.8578239	crossing	traffic_signals		node	"1680078485"
30.1891273	59.8591294	crossing	traffic_signals		node	"1680078491"
30.1892206	59.8592315	crossing	traffic_signals		node	"1680078498"
30.1885226	59.8592668	crossing	traffic_signals		node	"1680078503"
30.1886094	59.8593703	crossing	traffic_signals		node	"1680078523"
30.1890656	59.8594236	crossing	traffic_signals		node	"1680078531"
30.3400506	60.0078658	crossing	traffic_signals		node	"1681587944"
30.4052622	59.7983451	crossing	uncontrolled		node	"1681590854"
30.4476464	59.7253964	crossing	uncontrolled		node	"1682930750"
29.7804152	59.9065746	crossing	uncontrolled		node	"1684332647"
30.3703301	59.7597126	crossing	traffic_signals		node	"1684746361"
30.4137337	59.9454498	crossing	uncontrolled		node	"1684796146"
30.478542	59.9589879	crossing	traffic_signals		node	"1684820574"
29.7056848	60.1981717	crossing	traffic_signals		node	"1685342297"
29.7057458	60.199494	crossing	uncontrolled		node	"1685342299"
30.2383845	59.8523623	crossing	traffic_signals		node	"1685472523"
30.2382711	59.8524231	crossing	traffic_signals		node	"1685472527"
30.2598041	59.8564286	crossing	uncontrolled		node	"1685472734"
30.2534133	59.8586615	crossing	traffic_signals		node	"1685472871"
30.2532676	59.8587306	crossing	traffic_signals		node	"1685472873"
30.2112366	59.8455805	crossing	traffic_signals		node	"1685514555"
30.2131704	59.8456205	crossing	traffic_signals		node	"1685514560"
30.2112444	59.845642	crossing	traffic_signals		node	"1685514563"
30.2131386	59.8457176	crossing	traffic_signals		node	"1685514588"
30.2276235	59.8483087	crossing	traffic_signals		node	"1685514756"
30.2275101	59.8484012	crossing	traffic_signals		node	"1685514759"
30.1753036	59.8425737	crossing	traffic_signals		node	"1685569373"
30.175527	59.8425757	crossing	traffic_signals		node	"1685569374"
30.1754473	59.8461307	crossing	traffic_signals		node	"1685569385"
30.1752376	59.84613	crossing	traffic_signals		node	"1685569386"
30.1758502	59.8462856	crossing	traffic_signals		node	"1685569391"
30.1749434	59.8463055	crossing	traffic_signals		node	"1685569394"
30.1758556	59.8463496	crossing	traffic_signals		node	"1685569396"
30.174944	59.8463669	crossing	traffic_signals		node	"1685569399"
30.1466655	59.8468695	crossing	traffic_signals		node	"1685569467"
30.1466689	59.8469488	crossing	traffic_signals		node	"1685569478"
30.1301432	59.8470946	crossing	traffic_signals		node	"1685569499"
30.1251289	59.8486325	crossing	traffic_signals		node	"1685569644"
30.1252088	59.8486978	crossing	traffic_signals		node	"1685569653"
30.124334	59.8488513	crossing	traffic_signals		node	"1685569662"
30.1244091	59.8489178	crossing	traffic_signals		node	"1685569664"
30.4009128	59.9173382	crossing	traffic_signals		node	"1686322451"
30.345333	59.9382296	crossing	uncontrolled		node	"1686411820"
30.345333	59.9382538	crossing	uncontrolled		node	"1686411865"
30.3840239	59.9676243	crossing	traffic_signals		node	"1686457298"
29.7059282	60.199588	crossing	uncontrolled		node	"1686580972"
29.7065098	60.2016485	crossing	uncontrolled		node	"1686580975"
29.7060934	60.1999572	crossing	uncontrolled		node	"1686580980"
29.7055899	60.196309	crossing	uncontrolled		node	"1686581004"
30.3169017	59.9894353	crossing	uncontrolled		node	"1686632678"
30.32574	59.9513736	crossing	uncontrolled		node	"1686646313"
30.3255887	59.9515093	crossing	uncontrolled		node	"1686646324"
30.3312991	59.9527125	crossing	uncontrolled		node	"1686646346"
30.3312416	59.9527763	crossing	uncontrolled		node	"1686646348"
30.3236397	59.9534308	crossing	traffic_signals		node	"1686646362"
30.3140759	59.9677071	crossing	traffic_signals		node	"1686646461"
30.3139431	59.967722	crossing	traffic_signals		node	"1686646464"
30.3096693	59.9677367	crossing	traffic_signals		node	"1686646465"
30.3189561	59.9582204	crossing	traffic_signals		node	"1686652005"
30.3453255	59.9425789	crossing	traffic_signals		node	"1686864493"
30.345333	59.9382419	crossing	uncontrolled		node	"1687120017"
30.3451903	59.9406262	crossing	uncontrolled		node	"1687120394"
30.3080758	59.9693753	crossing	traffic_signals		node	"1687392696"
30.308222	59.9693804	crossing	traffic_signals		node	"1687392697"
30.3074019	59.9701076	crossing	traffic_signals		node	"1687392719"
30.307536	59.9701313	crossing	traffic_signals		node	"1687392721"
30.3066203	59.9710937	crossing	traffic_signals		node	"1687392725"
30.3067737	59.9710919	crossing	traffic_signals		node	"1687392726"
30.306875	59.9711827	crossing	traffic_signals		node	"1687392728"
30.3063862	59.9711871	crossing	traffic_signals		node	"1687392731"
30.3055809	59.972435	crossing	traffic_signals		node	"1687392740"
30.3057141	59.9724615	crossing	traffic_signals		node	"1687392743"
30.3057266	59.9726211	crossing	traffic_signals		node	"1687392747"
30.3053518	59.9727364	crossing	traffic_signals		node	"1687392749"
30.3054835	59.9727617	crossing	traffic_signals		node	"1687392751"
30.3025011	59.9764193	crossing	traffic_signals		node	"1687392790"
30.3026343	59.9764461	crossing	traffic_signals		node	"1687392792"
30.3018415	59.9766493	crossing	traffic_signals		node	"1687392809"
30.3002497	59.9784161	crossing	traffic_signals		node	"1687449979"
30.3004588	59.9784701	crossing	traffic_signals		node	"1687449982"
30.2358401	59.9551302	crossing	traffic_signals		node	"1688501989"
30.2361628	59.9556418	crossing	traffic_signals		node	"1688502057"
30.2358586	59.9556834	crossing	traffic_signals		node	"1688502062"
30.3300293	59.9636994	crossing	uncontrolled		node	"1690329896"
30.3432451	59.942704	crossing	traffic_signals		node	"1690477664"
30.0881229	59.7414234	crossing	uncontrolled		node	"1690581613"
30.2171347	59.991355	crossing	traffic_signals		node	"1693107481"
30.1833194	59.9440024	crossing	uncontrolled		node	"1695302355"
30.3142772	59.9682281	crossing	traffic_signals		node	"1695842329"
30.314118	59.968233	crossing	traffic_signals		node	"1695842330"
30.3144271	59.970865	crossing	traffic_signals		node	"1695842403"
30.3142129	59.9708808	crossing	traffic_signals		node	"1695842406"
30.3139427	59.971008	crossing	traffic_signals		node	"1695842409"
30.3145681	59.9711162	crossing	traffic_signals		node	"1695842410"
30.3143664	59.9711504	crossing	traffic_signals		node	"1695842413"
30.333475	59.983734	crossing	traffic_signals		node	"1695842551"
30.3333494	59.9838121	crossing	traffic_signals		node	"1695842553"
30.2622844	59.9424985	crossing	unmarked		node	"1696702013"
30.2826125	59.8983719	crossing	uncontrolled		node	"1697936623"
30.2842962	59.8988168	crossing	uncontrolled		node	"1697936625"
30.3609295	59.8326693	crossing	traffic_signals		node	"1699395813"
30.361065	59.8326856	crossing	traffic_signals		node	"1699395816"
30.3601705	59.8343777	crossing	traffic_signals		node	"1699395860"
30.3603207	59.8343929	crossing	traffic_signals		node	"1699395861"
30.3600222	59.8346946	crossing	traffic_signals		node	"1699395893"
30.3602099	59.8347143	crossing	traffic_signals		node	"1699395899"
30.3565232	59.842813	crossing	traffic_signals		node	"1699396055"
30.3567268	59.8428364	crossing	traffic_signals		node	"1699396060"
30.3563395	59.8432568	crossing	traffic_signals		node	"1699396126"
30.3565406	59.8432779	crossing	traffic_signals		node	"1699396153"
30.3542259	59.8483038	crossing	traffic_signals		node	"1699396212"
30.3543379	59.8483165	crossing	traffic_signals		node	"1699396216"
30.3540586	59.8486692	crossing	traffic_signals		node	"1699396241"
30.3541853	59.8486821	crossing	traffic_signals		node	"1699396246"
30.3523437	59.8525362	crossing	traffic_signals		node	"1699396303"
30.3525419	59.8525606	crossing	traffic_signals		node	"1699396320"
30.3521045	59.8530808	crossing	traffic_signals		node	"1699396343"
30.352302	59.8531036	crossing	traffic_signals		node	"1699396361"
30.3501202	59.8566817	crossing	uncontrolled		node	"1699396427"
30.3452905	59.8690864	crossing	uncontrolled		node	"1699396701"
30.3454164	59.8691029	crossing	uncontrolled		node	"1699396706"
30.3351957	59.9288837	crossing	uncontrolled		node	"1699434634"
30.3355372	59.9289396	crossing	uncontrolled		node	"1699434704"
30.3351601	59.9293236	crossing	uncontrolled		node	"1699434864"
30.3350308	59.9293413	crossing	uncontrolled		node	"1699434867"
30.3343057	59.9284666	crossing	uncontrolled		node	"1699437271"
30.2775835	59.8891217	crossing	traffic_signals		node	"1699453352"
30.2887734	59.8974218	crossing	traffic_signals		node	"1699453404"
30.288673	59.897454	crossing	traffic_signals		node	"1699453405"
